mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.39864864864864863,	0.39072847682119205,	0.3946488294314381,	0.3668639053254438,	0.3875,	0.3768996960486322,	0.4230769230769231,	0.308411214953271,	0.3567567567567567,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.39803439803439805,	0.34838709677419355,	0.37155963302752293,	[False, False, False, True, True, True, False, True]
0.3708609271523179,	0.3708609271523179,	0.37086092715231794,	0.3855421686746988,	0.4,	0.39263803680981596,	0.3764705882352941,	0.29906542056074764,	0.3333333333333333,	0.6923076923076923,	0.19148936170212766,	0.30000000000000004,	0.38795180722891565,	0.34623655913978496,	0.36590909090909096,	[True, False, False, True, True, True, False, True]
0.37888198757763975,	0.40397350993377484,	0.391025641025641,	0.4503311258278146,	0.425,	0.43729903536977494,	0.3522727272727273,	0.2897196261682243,	0.317948717948718,	0.6923076923076923,	0.19148936170212766,	0.30000000000000004,	0.4092009685230024,	0.3634408602150538,	0.38496583143507973,	[False, True, False, True, True, True, False, True]
0.39215686274509803,	0.3973509933774834,	0.3947368421052631,	0.43902439024390244,	0.45,	0.4444444444444445,	0.3048780487804878,	0.2336448598130841,	0.26455026455026454,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.40145985401459855,	0.3548387096774194,	0.3767123287671233,	[True, True, False, True, True, True, False, True]
0.4230769230769231,	0.36423841059602646,	0.3914590747330961,	0.41358024691358025,	0.41875,	0.4161490683229814,	0.3522727272727273,	0.2897196261682243,	0.317948717948718,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.41116751269035534,	0.34838709677419355,	0.37718277066356226,	[False, False, True, True, True, True, False, True]
0.4460431654676259,	0.4105960264900662,	0.4275862068965517,	0.42857142857142855,	0.375,	0.39999999999999997,	0.27205882352941174,	0.34579439252336447,	0.3045267489711934,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.38967136150234744,	0.35698924731182796,	0.372615039281706,	[True, False, True, True, True, True, False, True]
0.4645669291338583,	0.39072847682119205,	0.4244604316546763,	0.3869047619047619,	0.40625,	0.3963414634146342,	0.35555555555555557,	0.29906542056074764,	0.32487309644670054,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.41353383458646614,	0.3548387096774194,	0.3819444444444444,	[False, True, True, True, True, True, False, True]
0.4306569343065693,	0.39072847682119205,	0.40972222222222215,	0.4189189189189189,	0.3875,	0.40259740259740256,	0.28169014084507044,	0.37383177570093457,	0.321285140562249,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.38496583143507973,	0.3634408602150538,	0.3738938053097345,	[True, True, True, True, True, True, False, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, False, True, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, True, True]
0.4166666666666667,	0.09933774834437085,	0.160427807486631,	0.2328767123287671,	0.10625,	0.1459227467811159,	0.16666666666666666,	0.028037383177570093,	0.048,	0,	0.0,	0,	0.2755905511811024,	0.07526881720430108,	0.11824324324324326,	[False, True, False, False, False, False, True, True]
0.16091954022988506,	0.09271523178807947,	0.11764705882352942,	0.18478260869565216,	0.10625,	0.1349206349206349,	0.2,	0.037383177570093455,	0.06299212598425195,	0,	0.0,	0,	0.17587939698492464,	0.07526881720430108,	0.10542168674698796,	[True, True, False, False, False, False, True, True]
0.13043478260869565,	0.019867549668874173,	0.034482758620689655,	0.18604651162790697,	0.15,	0.16608996539792387,	0.25,	0.018691588785046728,	0.034782608695652174,	0.0,	0.0,	0,	0.17575757575757575,	0.06236559139784946,	0.09206349206349207,	[False, False, True, False, False, False, True, True]
0.125,	0.026490066225165563,	0.04371584699453552,	0.2,	0.15625,	0.17543859649122806,	0.08823529411764706,	0.028037383177570093,	0.0425531914893617,	0.0,	0.0,	0,	0.16494845360824742,	0.06881720430107527,	0.09711684370257967,	[True, False, True, False, False, False, True, True]
0.18867924528301888,	0.06622516556291391,	0.09803921568627452,	0.18055555555555555,	0.24375,	0.2074468085106383,	0.3,	0.028037383177570093,	0.05128205128205129,	0,	0.0,	0,	0.1863799283154122,	0.11182795698924732,	0.13978494623655915,	[False, True, True, False, False, False, True, True]
0.17307692307692307,	0.059602649006622516,	0.08866995073891625,	0.19254658385093168,	0.19375,	0.19314641744548286,	0.375,	0.028037383177570093,	0.05217391304347826,	0,	0.0,	0,	0.19457013574660634,	0.09247311827956989,	0.12536443148688045,	[True, True, True, False, False, False, True, True]
0.2804878048780488,	0.45695364238410596,	0.3476070528967255,	0.2764976958525346,	0.375,	0.31830238726790455,	0.2743362831858407,	0.2897196261682243,	0.2818181818181818,	0.391304347826087,	0.19148936170212766,	0.2571428571428572,	0.28213689482470783,	0.3634408602150538,	0.31766917293233077,	[False, False, False, True, False, False, True, True]
0.2826086956521739,	0.4304635761589404,	0.34120734908136485,	0.2644628099173554,	0.4,	0.31840796019900497,	0.3247863247863248,	0.35514018691588783,	0.3392857142857143,	0.42857142857142855,	0.19148936170212766,	0.2647058823529412,	0.28852459016393445,	0.37849462365591396,	0.32744186046511625,	[True, False, False, True, False, False, True, True]
0.32941176470588235,	0.3708609271523179,	0.34890965732087226,	0.3626943005181347,	0.4375,	0.396600566572238,	0.358695652173913,	0.308411214953271,	0.3316582914572864,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.35306553911205074,	0.35913978494623655,	0.35607675906183367,	[False, True, False, True, False, False, True, True]
0.3220338983050847,	0.37748344370860926,	0.3475609756097561,	0.38857142857142857,	0.425,	0.4059701492537313,	0.3333333333333333,	0.3177570093457944,	0.3253588516746411,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.35394456289978676,	0.35698924731182796,	0.3554603854389722,	[True, True, False, True, False, False, True, True]
0.3246753246753247,	0.33112582781456956,	0.3278688524590164,	0.3950617283950617,	0.4,	0.39751552795031053,	0.2777777777777778,	0.2336448598130841,	0.25380710659898476,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.35083532219570407,	0.3161290322580645,	0.332579185520362,	[False, False, True, True, False, False, True, True]
0.29559748427672955,	0.31125827814569534,	0.3032258064516129,	0.4161490683229814,	0.41875,	0.4174454828660436,	0.2682926829268293,	0.205607476635514,	0.2328042328042328,	0.5,	0.1702127659574468,	0.25396825396825395,	0.3444976076555024,	0.3096774193548387,	0.3261608154020385,	[True, False, True, True, False, False, True, True]
0.34782608695652173,	0.31788079470198677,	0.33217993079584773,	0.39634146341463417,	0.40625,	0.4012345679012346,	0.26804123711340205,	0.24299065420560748,	0.2549019607843137,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.35766423357664234,	0.3161290322580645,	0.3356164383561644,	[False, True, True, True, False, False, True, True]
0.3263888888888889,	0.31125827814569534,	0.3186440677966102,	0.4,	0.3875,	0.3936507936507937,	0.24271844660194175,	0.2336448598130841,	0.23809523809523805,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.34299516908212563,	0.3053763440860215,	0.323094425483504,	[True, True, True, True, False, False, True, True]
0.3333333333333333,	0.039735099337748346,	0.07100591715976332,	0.18636363636363637,	0.25625,	0.2157894736842105,	0.0,	0.0,	0,	0,	0.0,	0,	0.19421487603305784,	0.1010752688172043,	0.13295615275813294,	[False, False, False, False, True, False, True, True]
0.45,	0.059602649006622516,	0.10526315789473684,	0.2012987012987013,	0.19375,	0.19745222929936307,	0.22727272727272727,	0.04672897196261682,	0.07751937984496125,	0,	0.0,	0,	0.22959183673469388,	0.0967741935483871,	0.1361573373676248,	[True, False, False, False, True, False, True, True]
0.3670886075949367,	0.19205298013245034,	0.25217391304347825,	0.23780487804878048,	0.24375,	0.24074074074074073,	0.1836734693877551,	0.08411214953271028,	0.11538461538461539,	0,	0.0,	0,	0.2636986301369863,	0.16559139784946236,	0.2034346103038309,	[False, True, False, False, True, False, True, True]
0.3380281690140845,	0.15894039735099338,	0.2162162162162162,	0.22012578616352202,	0.21875,	0.219435736677116,	0.22857142857142856,	0.07476635514018691,	0.11267605633802816,	0,	0.0,	0,	0.2528301886792453,	0.14408602150537633,	0.1835616438356164,	[True, True, False, False, True, False, True, True]
0.24390243902439024,	0.13245033112582782,	0.17167381974248927,	0.1792452830188679,	0.2375,	0.2043010752688172,	0.18421052631578946,	0.06542056074766354,	0.09655172413793102,	0.0,	0.0,	0,	0.19402985074626866,	0.13978494623655913,	0.1625,	[False, False, True, False, True, False, True, True]
0.18055555555555555,	0.08609271523178808,	0.11659192825112107,	0.18061674008810572,	0.25625,	0.21188630490956073,	0.2692307692307692,	0.06542056074766354,	0.10526315789473682,	0,	0.0,	0,	0.18769230769230769,	0.13118279569892474,	0.15443037974683546,	[True, False, True, False, True, False, True, True]
0.30120481927710846,	0.16556291390728478,	0.2136752136752137,	0.21568627450980393,	0.275,	0.24175824175824176,	0.1282051282051282,	0.04672897196261682,	0.0684931506849315,	0.0,	0.0,	0,	0.22560975609756098,	0.15913978494623657,	0.18663303909205547,	[False, True, True, False, True, False, True, True]
0.3146067415730337,	0.18543046357615894,	0.23333333333333334,	0.21363636363636362,	0.29375,	0.24736842105263163,	0.09090909090909091,	0.028037383177570093,	0.04285714285714286,	0.0,	0.0,	0,	0.22674418604651161,	0.16774193548387098,	0.19283065512978986,	[True, True, True, False, True, False, True, True]
0.32558139534883723,	0.2781456953642384,	0.3,	0.4528301886792453,	0.3,	0.3609022556390978,	0.36585365853658536,	0.2803738317757009,	0.3174603174603175,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3878787878787879,	0.2752688172043011,	0.32201257861635224,	[False, False, False, True, True, False, True, True]
0.3142857142857143,	0.2913907284768212,	0.3024054982817869,	0.43478260869565216,	0.375,	0.4026845637583893,	0.36065573770491804,	0.205607476635514,	0.2619047619047619,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.38,	0.2860215053763441,	0.3263803680981595,	[True, False, False, True, True, False, True, True]
0.37398373983739835,	0.304635761589404,	0.33576642335766416,	0.4732824427480916,	0.3875,	0.4261168384879725,	0.36363636363636365,	0.29906542056074764,	0.3282051282051282,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4169014084507042,	0.31827956989247314,	0.3609756097560976,	[False, True, False, True, True, False, True, True]
0.3835616438356164,	0.3708609271523179,	0.37710437710437705,	0.4370860927152318,	0.4125,	0.42443729903536975,	0.30120481927710846,	0.2336448598130841,	0.2631578947368421,	0.875,	0.14893617021276595,	0.25454545454545446,	0.39690721649484534,	0.3311827956989247,	0.3610785463071512,	[True, True, False, True, True, False, True, True]
0.375,	0.3576158940397351,	0.3661016949152542,	0.3602150537634409,	0.41875,	0.3872832369942196,	0.2857142857142857,	0.29906542056074764,	0.2922374429223744,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.35320088300220753,	0.34408602150537637,	0.3485838779956427,	[False, False, True, True, True, False, True, True]
0.37583892617449666,	0.3708609271523179,	0.37333333333333335,	0.34183673469387754,	0.41875,	0.3764044943820225,	0.26666666666666666,	0.29906542056074764,	0.2819383259911894,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3410526315789474,	0.34838709677419355,	0.3446808510638298,	[True, False, True, True, True, False, True, True]
0.375,	0.23841059602649006,	0.291497975708502,	0.40816326530612246,	0.375,	0.39087947882736157,	0.3333333333333333,	0.32710280373831774,	0.330188679245283,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3854748603351955,	0.2967741935483871,	0.3353584447144593,	[False, True, True, True, True, False, True, True]
0.4140625,	0.3509933774834437,	0.3799283154121864,	0.3463687150837989,	0.3875,	0.36578171091445427,	0.3010752688172043,	0.2616822429906542,	0.27999999999999997,	0.7,	0.14893617021276595,	0.24561403508771928,	0.36585365853658536,	0.3225806451612903,	0.3428571428571428,	[True, True, True, True, True, False, True, True]
0.3877551020408163,	0.12582781456953643,	0.19,	0.13095238095238096,	0.06875,	0.09016393442622951,	0.4166666666666667,	0.04672897196261682,	0.08403361344537814,	0,	0.0,	0,	0.2413793103448276,	0.07526881720430108,	0.11475409836065574,	[False, False, False, False, False, True, True, True]
0.4,	0.13245033112582782,	0.19900497512437812,	0.12195121951219512,	0.0625,	0.08264462809917356,	0.2631578947368421,	0.04672897196261682,	0.07936507936507936,	0,	0.0,	0,	0.23178807947019867,	0.07526881720430108,	0.11363636363636363,	[True, False, False, False, False, True, True, True]
0.4918032786885246,	0.1986754966887417,	0.2830188679245283,	0.18840579710144928,	0.1625,	0.174496644295302,	0.3333333333333333,	0.056074766355140186,	0.096,	0,	0.0,	0,	0.2857142857142857,	0.13333333333333333,	0.18181818181818182,	[False, True, False, False, False, True, True, True]
0.3333333333333333,	0.1390728476821192,	0.19626168224299065,	0.21495327102803738,	0.14375,	0.17228464419475656,	0.3684210526315789,	0.06542056074766354,	0.11111111111111109,	0,	0.0,	0,	0.2698412698412698,	0.10967741935483871,	0.15596330275229356,	[True, True, False, False, False, True, True, True]
0.45,	0.17880794701986755,	0.2559241706161138,	0.1895424836601307,	0.18125,	0.18530351437699677,	0.3333333333333333,	0.056074766355140186,	0.096,	0.0,	0.0,	0,	0.26382978723404255,	0.13333333333333333,	0.17714285714285713,	[False, False, True, False, False, True, True, True]
0.36666666666666664,	0.1456953642384106,	0.20853080568720378,	0.20359281437125748,	0.2125,	0.20795107033639146,	0.2727272727272727,	0.056074766355140186,	0.09302325581395349,	0.0,	0.0,	0,	0.24603174603174602,	0.13333333333333333,	0.1729428172942817,	[True, False, True, False, False, True, True, True]
0.3269230769230769,	0.11258278145695365,	0.16748768472906403,	0.20348837209302326,	0.21875,	0.2108433734939759,	0.24,	0.056074766355140186,	0.09090909090909091,	0.0,	0.0,	0,	0.23107569721115537,	0.12473118279569892,	0.16201117318435754,	[False, True, True, False, False, True, True, True]
0.2962962962962963,	0.10596026490066225,	0.15609756097560976,	0.19487179487179487,	0.2375,	0.2140845070422535,	0.1956521739130435,	0.08411214953271028,	0.11764705882352941,	0,	0.0,	0,	0.2135593220338983,	0.13548387096774195,	0.16578947368421054,	[True, True, True, False, False, True, True, True]
0.3221476510067114,	0.31788079470198677,	0.31999999999999995,	0.39622641509433965,	0.39375,	0.39498432601880884,	0.3484848484848485,	0.21495327102803738,	0.2658959537572254,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.36883116883116884,	0.3053763440860215,	0.3341176470588236,	[False, False, False, True, False, True, True, True]
0.3333333333333333,	0.3509933774834437,	0.3419354838709678,	0.375,	0.4125,	0.3928571428571428,	0.3372093023255814,	0.27102803738317754,	0.30051813471502586,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.36027713625866054,	0.33548387096774196,	0.3474387527839644,	[True, False, False, True, False, True, True, True]
0.31654676258992803,	0.2913907284768212,	0.3034482758620689,	0.4171779141104294,	0.425,	0.42105263157894735,	0.3493975903614458,	0.27102803738317754,	0.3052631578947368,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.37373737373737376,	0.31827956989247314,	0.34378629500580726,	[False, True, False, True, False, True, True, True]
0.3048780487804878,	0.33112582781456956,	0.3174603174603175,	0.4293785310734463,	0.475,	0.4510385756676558,	0.3173076923076923,	0.308411214953271,	0.3127962085308057,	0.875,	0.14893617021276595,	0.25454545454545446,	0.36644591611479027,	0.35698924731182796,	0.3616557734204793,	[True, True, False, True, False, True, True, True]
0.3237410071942446,	0.2980132450331126,	0.3103448275862069,	0.39490445859872614,	0.3875,	0.3911671924290221,	0.3170731707317073,	0.24299065420560748,	0.2751322751322751,	0.7777777777777778,	0.14893617021276595,	0.25,	0.36175710594315247,	0.3010752688172043,	0.32863849765258213,	[False, False, True, True, False, True, True, True]
0.29927007299270075,	0.271523178807947,	0.2847222222222222,	0.38764044943820225,	0.43125,	0.40828402366863903,	0.3333333333333333,	0.22429906542056074,	0.2681564245810056,	0.875,	0.14893617021276595,	0.25454545454545446,	0.3569620253164557,	0.3032258064516129,	0.32790697674418606,	[True, False, True, True, False, True, True, True]
0.3629032258064516,	0.2980132450331126,	0.32727272727272727,	0.40397350993377484,	0.38125,	0.39228295819935693,	0.31666666666666665,	0.17757009345794392,	0.2275449101796407,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.3815028901734104,	0.2838709677419355,	0.3255240443896424,	[False, True, True, True, False, True, True, True]
0.362962962962963,	0.32450331125827814,	0.34265734265734266,	0.44155844155844154,	0.425,	0.4331210191082802,	0.3076923076923077,	0.29906542056074764,	0.30331753554502366,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3870967741935484,	0.33548387096774196,	0.3594470046082949,	[True, True, True, True, False, True, True, True]
0.36538461538461536,	0.12582781456953643,	0.18719211822660098,	0.2573099415204678,	0.275,	0.26586102719033233,	0.3,	0.028037383177570093,	0.05128205128205129,	0,	0.0,	0,	0.2832618025751073,	0.14193548387096774,	0.18911174785100288,	[False, False, False, False, True, True, True, True]
0.2638888888888889,	0.12582781456953643,	0.17040358744394618,	0.26490066225165565,	0.25,	0.2572347266881029,	0.32142857142857145,	0.08411214953271028,	0.13333333333333333,	0,	0.0,	0,	0.27091633466135456,	0.14623655913978495,	0.18994413407821228,	[True, False, False, False, True, True, True, True]
0.43103448275862066,	0.16556291390728478,	0.23923444976076555,	0.27058823529411763,	0.2875,	0.27878787878787875,	0.2692307692307692,	0.06542056074766354,	0.10526315789473682,	0,	0.0,	0,	0.30708661417322836,	0.16774193548387098,	0.2169680111265647,	[False, True, False, False, True, True, True, True]
0.40625,	0.17218543046357615,	0.24186046511627907,	0.27472527472527475,	0.3125,	0.29239766081871343,	0.27586206896551724,	0.07476635514018691,	0.1176470588235294,	0,	0.0,	0,	0.3054545454545455,	0.18064516129032257,	0.22702702702702704,	[True, True, False, False, True, True, True, True]
0.2857142857142857,	0.2119205298013245,	0.24334600760456276,	0.22916666666666666,	0.20625,	0.21710526315789472,	0.18,	0.08411214953271028,	0.11464968152866241,	0.0,	0.0,	0,	0.23948220064724918,	0.15913978494623657,	0.19121447028423774,	[False, False, True, False, True, True, True, True]
0.31313131313131315,	0.2052980132450331,	0.248,	0.21739130434782608,	0.21875,	0.21806853582554517,	0.19607843137254902,	0.09345794392523364,	0.12658227848101267,	0.0,	0.0,	0,	0.24358974358974358,	0.16344086021505377,	0.1956241956241956,	[True, False, True, False, True, True, True, True]
0.3924050632911392,	0.2052980132450331,	0.2695652173913043,	0.2655367231638418,	0.29375,	0.27893175074183973,	0.189873417721519,	0.14018691588785046,	0.16129032258064516,	0.0,	0.0,	0,	0.27514792899408286,	0.2,	0.23163138231631383,	[False, True, True, False, True, True, True, True]
0.3855421686746988,	0.2119205298013245,	0.27350427350427353,	0.2571428571428571,	0.28125,	0.26865671641791045,	0.12162162162162163,	0.08411214953271028,	0.0994475138121547,	0,	0.0,	0,	0.25903614457831325,	0.18494623655913978,	0.21580928481806774,	[True, True, True, False, True, True, True, True]
0.3724137931034483,	0.3576158940397351,	0.36486486486486486,	0.3904109589041096,	0.35625,	0.37254901960784315,	0.36363636363636365,	0.29906542056074764,	0.3282051282051282,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.3871794871794872,	0.3247311827956989,	0.3532163742690059,	[False, False, False, True, True, True, True, True]
0.37410071942446044,	0.3443708609271523,	0.35862068965517246,	0.4012738853503185,	0.39375,	0.39747634069400634,	0.31868131868131866,	0.27102803738317754,	0.29292929292929293,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.38190954773869346,	0.32688172043010755,	0.3522595596755504,	[True, False, False, True, True, True, True, True]
0.3525641025641026,	0.36423841059602646,	0.3583061889250814,	0.43478260869565216,	0.4375,	0.43613707165109034,	0.2857142857142857,	0.22429906542056074,	0.2513089005235602,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.38106796116504854,	0.33763440860215055,	0.35803876852907646,	[False, True, False, True, True, True, True, True]
0.3877551020408163,	0.37748344370860926,	0.3825503355704698,	0.437125748502994,	0.45625,	0.4464831804281345,	0.2903225806451613,	0.2523364485981308,	0.27,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.39473684210526316,	0.3548387096774194,	0.3737259343148358,	[True, True, False, True, True, True, True, True]
0.41843971631205673,	0.39072847682119205,	0.40410958904109584,	0.3958333333333333,	0.35625,	0.375,	0.27350427350427353,	0.29906542056074764,	0.28571428571428575,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.37530266343825663,	0.3333333333333333,	0.3530751708428245,	[False, False, True, True, True, True, True, True]
0.43795620437956206,	0.3973509933774834,	0.4166666666666667,	0.4318181818181818,	0.35625,	0.3904109589041096,	0.2558139534883721,	0.308411214953271,	0.2796610169491526,	0.7,	0.14893617021276595,	0.24561403508771928,	0.38480392156862747,	0.33763440860215055,	0.35967926689576174,	[True, False, True, True, True, True, True, True]
0.43884892086330934,	0.40397350993377484,	0.4206896551724138,	0.4,	0.3875,	0.3936507936507937,	0.2727272727272727,	0.308411214953271,	0.2894736842105263,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3835294117647059,	0.35053763440860214,	0.36629213483146067,	[False, True, True, True, True, True, True, True]
0.45323741007194246,	0.41721854304635764,	0.43448275862068975,	0.4142857142857143,	0.3625,	0.38666666666666666,	0.26515151515151514,	0.32710280373831774,	0.29288702928870297,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.3862559241706161,	0.35053763440860214,	0.36753100338218714,	[True, True, True, True, True, True, True, True]
