mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.5739130434782609,	0.4370860927152318,	0.49624060150375937,	0.47333333333333333,	0.44375,	0.45806451612903226,	0.2967032967032967,	0.2523364485981308,	0.27272727272727276,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4672131147540984,	0.36774193548387096,	0.41155234657039713,	[True, True, True, True, False, True, True, True, True]
0.36551724137931035,	0.3509933774834437,	0.3581081081081081,	0.4970414201183432,	0.525,	0.5106382978723404,	0.4444444444444444,	0.29906542056074764,	0.3575418994413408,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.44584382871536526,	0.38064516129032255,	0.4106728538283063,	[True, False, False, True, True, True, True, True, False]
0.36942675159235666,	0.3841059602649007,	0.3766233766233766,	0.4860335195530726,	0.54375,	0.5132743362831858,	0.4262295081967213,	0.24299065420560748,	0.30952380952380953,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4387254901960784,	0.3849462365591398,	0.41008018327605955,	[True, False, False, True, False, True, True, False, False]
0.5701754385964912,	0.4304635761589404,	0.49056603773584906,	0.47019867549668876,	0.44375,	0.4565916398713826,	0.3,	0.2523364485981308,	0.27411167512690354,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4657534246575342,	0.3655913978494624,	0.40963855421686746,	[False, True, True, True, False, True, True, False, True]
0.5701754385964912,	0.4304635761589404,	0.49056603773584906,	0.46405228758169936,	0.44375,	0.45367412140575075,	0.3068181818181818,	0.2523364485981308,	0.2769230769230769,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4657534246575342,	0.3655913978494624,	0.40963855421686746,	[False, True, True, True, False, True, True, True, True]
0.34838709677419355,	0.3576158940397351,	0.3529411764705882,	0.46632124352331605,	0.5625,	0.509915014164306,	0.45588235294117646,	0.2897196261682243,	0.35428571428571426,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.42657342657342656,	0.3935483870967742,	0.40939597315436244,	[True, False, False, True, False, True, False, True, False]
0.358974358974359,	0.3708609271523179,	0.3648208469055375,	0.4722222222222222,	0.53125,	0.4999999999999999,	0.4492753623188406,	0.2897196261682243,	0.3522727272727273,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4316546762589928,	0.3870967741935484,	0.40816326530612246,	[False, False, False, True, False, True, False, False, False]
0.5818181818181818,	0.423841059602649,	0.49042145593869735,	0.4551282051282051,	0.44375,	0.4493670886075949,	0.3068181818181818,	0.2523364485981308,	0.2769230769230769,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4642857142857143,	0.3634408602150538,	0.4077201447527141,	[False, True, True, True, False, True, False, False, True]
0.3393939393939394,	0.3708609271523179,	0.3544303797468354,	0.46842105263157896,	0.55625,	0.5085714285714286,	0.4246575342465753,	0.2897196261682243,	0.3444444444444444,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.41818181818181815,	0.3956989247311828,	0.4066298342541437,	[True, False, False, True, False, True, True, True, False]
0.35333333333333333,	0.3509933774834437,	0.35215946843853824,	0.4827586206896552,	0.525,	0.5029940119760479,	0.45714285714285713,	0.29906542056074764,	0.36158192090395475,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.43596059113300495,	0.38064516129032255,	0.40642939150401836,	[True, False, False, True, True, True, False, False, False]
0.36486486486486486,	0.3576158940397351,	0.3612040133779264,	0.475,	0.475,	0.47500000000000003,	0.4931506849315068,	0.3364485981308411,	0.39999999999999997,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.44387755102040816,	0.3741935483870968,	0.40606767794632437,	[False, False, False, True, True, True, False, False, False]
0.5849056603773585,	0.4105960264900662,	0.48249027237354086,	0.4551282051282051,	0.44375,	0.4493670886075949,	0.30337078651685395,	0.2523364485981308,	0.2755102040816327,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4626038781163435,	0.35913978494623655,	0.4043583535108959,	[False, True, True, True, False, True, False, True, True]
0.5765765765765766,	0.423841059602649,	0.4885496183206106,	0.45454545454545453,	0.4375,	0.4458598726114649,	0.2903225806451613,	0.2523364485981308,	0.27,	0.7,	0.14893617021276595,	0.24561403508771928,	0.45652173913043476,	0.36129032258064514,	0.40336134453781514,	[True, True, True, True, False, True, False, True, True]
0.3586206896551724,	0.3443708609271523,	0.3513513513513513,	0.4550561797752809,	0.50625,	0.4792899408284023,	0.4788732394366197,	0.3177570093457944,	0.38202247191011235,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.43209876543209874,	0.3763440860215054,	0.40229885057471265,	[False, False, False, True, True, True, False, True, False]
0.5663716814159292,	0.423841059602649,	0.48484848484848486,	0.45098039215686275,	0.43125,	0.4408945686900958,	0.2903225806451613,	0.2523364485981308,	0.27,	0.7,	0.14893617021276595,	0.24561403508771928,	0.45257452574525747,	0.35913978494623655,	0.40047961630695444,	[True, True, True, True, False, True, False, False, True]
0.36645962732919257,	0.39072847682119205,	0.37820512820512825,	0.45977011494252873,	0.5,	0.47904191616766467,	0.4444444444444444,	0.2616822429906542,	0.3294117647058823,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4278728606356968,	0.3763440860215054,	0.4004576659038901,	[False, False, False, True, False, True, True, False, False]
0.48322147651006714,	0.4768211920529801,	0.48000000000000004,	0.43333333333333335,	0.40625,	0.41935483870967744,	0.33766233766233766,	0.24299065420560748,	0.2826086956521739,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.4370179948586118,	0.3655913978494624,	0.39812646370023425,	[True, True, True, True, True, False, False, False, False]
0.48,	0.4768211920529801,	0.47840531561461797,	0.43333333333333335,	0.40625,	0.41935483870967744,	0.31645569620253167,	0.2336448598130841,	0.26881720430107525,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.43112244897959184,	0.3634408602150538,	0.3943990665110852,	[True, True, True, True, True, False, False, True, False]
0.5135135135135135,	0.5033112582781457,	0.5083612040133779,	0.3958333333333333,	0.475,	0.43181818181818177,	0.32,	0.14953271028037382,	0.20382165605095542,	0.0,	0.0,	0,	0.42857142857142855,	0.36129032258064514,	0.3920653442240373,	[False, True, False, False, True, True, True, False, False]
0.3464052287581699,	0.3509933774834437,	0.34868421052631576,	0.45251396648044695,	0.50625,	0.4778761061946903,	0.45161290322580644,	0.2616822429906542,	0.3313609467455621,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.41975308641975306,	0.3655913978494624,	0.3908045977011494,	[False, False, False, True, False, True, True, True, False]
0.3076923076923077,	0.3443708609271523,	0.325,	0.49673202614379086,	0.475,	0.48562300319488816,	0.4925373134328358,	0.308411214953271,	0.3793103448275862,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4225,	0.3634408602150538,	0.39075144508670523,	[False, False, False, True, True, True, True, True, False]
0.4930555555555556,	0.47019867549668876,	0.48135593220338985,	0.384180790960452,	0.425,	0.40356083086053407,	0.32051282051282054,	0.2336448598130841,	0.2702702702702703,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.41605839416058393,	0.36774193548387096,	0.3904109589041096,	[False, True, True, True, True, False, False, False, False]
0.5434782608695652,	0.4966887417218543,	0.5190311418685122,	0.3915343915343915,	0.4625,	0.42406876790830944,	0.3137254901960784,	0.14953271028037382,	0.20253164556962022,	0.0,	0.0,	0,	0.4330708661417323,	0.3548387096774194,	0.3900709219858156,	[False, True, False, False, True, True, True, True, False]
0.3576158940397351,	0.3576158940397351,	0.3576158940397351,	0.4503311258278146,	0.425,	0.43729903536977494,	0.4864864864864865,	0.3364485981308411,	0.3977900552486188,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4289405684754522,	0.35698924731182796,	0.38967136150234744,	[False, False, False, True, True, True, True, False, False]
0.463768115942029,	0.423841059602649,	0.4429065743944636,	0.4430379746835443,	0.4375,	0.44025157232704404,	0.3246753246753247,	0.2336448598130841,	0.2717391304347826,	0.5,	0.14893617021276595,	0.22950819672131148,	0.4289405684754522,	0.35698924731182796,	0.38967136150234744,	[False, True, True, True, True, False, True, True, False]
0.5390070921985816,	0.5033112582781457,	0.5205479452054794,	0.3701923076923077,	0.48125,	0.41847826086956524,	0.3076923076923077,	0.14953271028037382,	0.2012578616352201,	0.0,	0.0,	0,	0.41935483870967744,	0.3634408602150538,	0.3894009216589862,	[False, True, False, False, True, True, False, False, False]
0.4861111111111111,	0.46357615894039733,	0.4745762711864407,	0.3930635838150289,	0.425,	0.40840840840840836,	0.30864197530864196,	0.2336448598130841,	0.2659574468085107,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.41362530413625304,	0.3655913978494624,	0.3881278538812785,	[False, True, True, True, True, False, False, True, False]
0.5133333333333333,	0.5099337748344371,	0.5116279069767442,	0.38421052631578945,	0.45625,	0.41714285714285715,	0.32653061224489793,	0.14953271028037382,	0.20512820512820515,	0.0,	0.0,	0,	0.42455242966751916,	0.35698924731182796,	0.3878504672897196,	[True, True, False, False, True, True, True, False, False]
0.5639097744360902,	0.4966887417218543,	0.528169014084507,	0.37894736842105264,	0.45,	0.4114285714285714,	0.32653061224489793,	0.14953271028037382,	0.20512820512820515,	0.0,	0.0,	0,	0.43351063829787234,	0.35053763440860214,	0.3876337693222354,	[False, True, False, False, True, True, False, True, False]
0.40718562874251496,	0.4503311258278146,	0.42767295597484284,	0.43529411764705883,	0.4625,	0.4484848484848485,	0.3108108108108108,	0.21495327102803738,	0.2541436464088398,	0.47058823529411764,	0.1702127659574468,	0.25,	0.40420560747663553,	0.3720430107526882,	0.387458006718925,	[True, True, False, True, True, False, True, True, False]
0.4429530201342282,	0.4370860927152318,	0.44000000000000006,	0.4226190476190476,	0.44375,	0.4329268292682927,	0.3170731707317073,	0.24299065420560748,	0.2751322751322751,	0.5,	0.14893617021276595,	0.22950819672131148,	0.4116222760290557,	0.3655913978494624,	0.387243735763098,	[True, True, True, True, True, False, True, False, False]
0.5648854961832062,	0.4900662251655629,	0.524822695035461,	0.39655172413793105,	0.43125,	0.4131736526946108,	0.2839506172839506,	0.21495327102803738,	0.2446808510638298,	0.0,	0.0,	0,	0.4223918575063613,	0.35698924731182796,	0.38694638694638694,	[False, True, True, False, True, True, False, True, False]
0.5428571428571428,	0.5033112582781457,	0.5223367697594501,	0.3627450980392157,	0.4625,	0.40659340659340665,	0.32075471698113206,	0.1588785046728972,	0.2125,	0.0,	0.0,	0,	0.41854636591478694,	0.35913978494623655,	0.386574074074074,	[True, True, False, False, True, True, False, False, False]
0.5725190839694656,	0.4966887417218543,	0.5319148936170213,	0.38953488372093026,	0.41875,	0.4036144578313253,	0.2839506172839506,	0.21495327102803738,	0.2446808510638298,	0.0,	0.0,	0,	0.4219948849104859,	0.3548387096774194,	0.3855140186915888,	[True, True, True, False, True, True, False, True, False]
0.460431654676259,	0.423841059602649,	0.4413793103448276,	0.43670886075949367,	0.43125,	0.4339622641509434,	0.32,	0.22429906542056074,	0.26373626373626374,	0.5,	0.14893617021276595,	0.22950819672131148,	0.42487046632124353,	0.35268817204301073,	0.38542890716803757,	[False, True, True, True, True, False, True, False, False]
0.5579710144927537,	0.5099337748344371,	0.5328719723183393,	0.3804347826086957,	0.4375,	0.4069767441860465,	0.3,	0.14018691588785046,	0.1910828025477707,	0.0,	0.0,	0,	0.4308510638297872,	0.34838709677419355,	0.38525564803804996,	[True, True, False, False, True, True, True, True, False]
0.38922155688622756,	0.4304635761589404,	0.40880503144654085,	0.4294117647058823,	0.45625,	0.4424242424242424,	0.3373493975903614,	0.2616822429906542,	0.29473684210526313,	0.5,	0.14893617021276595,	0.22950819672131148,	0.3986175115207373,	0.3720430107526882,	0.3848720800889878,	[False, True, False, True, True, False, False, True, False]
0.4496124031007752,	0.3841059602649007,	0.41428571428571426,	0.4207650273224044,	0.48125,	0.44897959183673475,	0.3150684931506849,	0.21495327102803738,	0.2555555555555556,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.41708542713567837,	0.35698924731182796,	0.3847045191193511,	[True, True, True, True, False, False, True, True, False]
0.4453125,	0.37748344370860926,	0.40860215053763443,	0.42857142857142855,	0.46875,	0.4477611940298507,	0.3333333333333333,	0.2336448598130841,	0.27472527472527475,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4205128205128205,	0.35268817204301073,	0.3836257309941521,	[True, True, True, True, False, False, False, True, False]
0.5572519083969466,	0.48344370860927155,	0.5177304964539008,	0.3930635838150289,	0.425,	0.40840840840840836,	0.2911392405063291,	0.21495327102803738,	0.24731182795698922,	0.0,	0.0,	0,	0.4205128205128205,	0.35268817204301073,	0.3836257309941521,	[True, True, True, False, True, True, True, True, False]
0.4391891891891892,	0.4304635761589404,	0.43478260869565216,	0.4251497005988024,	0.44375,	0.4342507645259939,	0.3048780487804878,	0.2336448598130841,	0.26455026455026454,	0.5,	0.14893617021276595,	0.22950819672131148,	0.40875912408759124,	0.36129032258064514,	0.3835616438356164,	[True, True, True, True, True, False, True, True, False]
0.5615384615384615,	0.48344370860927155,	0.5195729537366548,	0.38636363636363635,	0.425,	0.40476190476190477,	0.2911392405063291,	0.21495327102803738,	0.24731182795698922,	0.0,	0.0,	0,	0.41836734693877553,	0.35268817204301073,	0.38273045507584597,	[False, True, True, False, True, True, True, True, False]
0.4444444444444444,	0.3708609271523179,	0.40433212996389895,	0.42857142857142855,	0.46875,	0.4477611940298507,	0.3287671232876712,	0.22429906542056074,	0.26666666666666666,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.42118863049095606,	0.35053763440860214,	0.3826291079812207,	[True, True, True, True, False, False, False, False, False]
0.40476190476190477,	0.4503311258278146,	0.426332288401254,	0.445859872611465,	0.4375,	0.44164037854889593,	0.3116883116883117,	0.22429906542056074,	0.2608695652173913,	0.4117647058823529,	0.14893617021276595,	0.21875,	0.4033412887828162,	0.3634408602150538,	0.3823529411764706,	[True, True, False, True, True, False, False, True, False]
0.5714285714285714,	0.5033112582781457,	0.5352112676056338,	0.3709677419354839,	0.43125,	0.3988439306358382,	0.30612244897959184,	0.14018691588785046,	0.19230769230769226,	0.0,	0.0,	0,	0.43010752688172044,	0.34408602150537637,	0.38231780167264046,	[True, True, False, False, True, True, False, True, False]
0.4025974025974026,	0.4105960264900662,	0.4065573770491803,	0.40540540540540543,	0.46875,	0.43478260869565216,	0.3333333333333333,	0.2523364485981308,	0.28723404255319146,	0.5333333333333333,	0.1702127659574468,	0.25806451612903225,	0.3954022988505747,	0.36989247311827955,	0.38222222222222224,	[False, True, False, True, True, False, True, True, False]
0.556390977443609,	0.4900662251655629,	0.5211267605633804,	0.3867403314917127,	0.4375,	0.4105571847507331,	0.27941176470588236,	0.17757009345794392,	0.2171428571428571,	0.0,	0.0,	0,	0.4190231362467866,	0.35053763440860214,	0.3817330210772833,	[False, True, True, False, True, True, False, False, False]
0.5572519083969466,	0.48344370860927155,	0.5177304964539008,	0.3858695652173913,	0.44375,	0.4127906976744186,	0.2835820895522388,	0.17757009345794392,	0.21839080459770116,	0.0,	0.0,	0,	0.4190231362467866,	0.35053763440860214,	0.3817330210772833,	[True, True, True, False, True, True, False, False, False]
0.4166666666666667,	0.36423841059602646,	0.3886925795053004,	0.45925925925925926,	0.3875,	0.4203389830508475,	0.4266666666666667,	0.29906542056074764,	0.3516483516483516,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4406779661016949,	0.33548387096774196,	0.38095238095238093,	[False, False, True, True, True, False, True, False, False]
0.584070796460177,	0.4370860927152318,	0.5,	0.3968253968253968,	0.46875,	0.4297994269340974,	0.28846153846153844,	0.14018691588785046,	0.18867924528301885,	0,	0.0,	0,	0.4406779661016949,	0.33548387096774196,	0.38095238095238093,	[True, True, True, False, False, True, True, True, False]
0.3836477987421384,	0.40397350993377484,	0.3935483870967742,	0.43373493975903615,	0.45,	0.44171779141104295,	0.3372093023255814,	0.27102803738317754,	0.30051813471502586,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.3962703962703963,	0.3655913978494624,	0.38031319910514544,	[False, True, False, True, True, False, True, False, False]
0.5789473684210527,	0.4370860927152318,	0.49811320754716976,	0.3968253968253968,	0.46875,	0.4297994269340974,	0.2857142857142857,	0.1308411214953271,	0.1794871794871795,	0,	0.0,	0,	0.4403409090909091,	0.3333333333333333,	0.379436964504284,	[False, True, True, False, False, True, True, True, False]
0.456,	0.37748344370860926,	0.4130434782608695,	0.43103448275862066,	0.46875,	0.4491017964071856,	0.29577464788732394,	0.19626168224299065,	0.2359550561797753,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.418848167539267,	0.34408602150537637,	0.3778040141676505,	[False, True, True, True, False, False, False, True, False]
0.4015151515151515,	0.3509933774834437,	0.3745583038869258,	0.5041322314049587,	0.38125,	0.43416370106761565,	0.4727272727272727,	0.24299065420560748,	0.32098765432098764,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.46394984326018807,	0.31827956989247314,	0.37755102040816324,	[True, False, False, True, True, True, False, False, True]
0.3897058823529412,	0.3509933774834437,	0.36933797909407673,	0.4765625,	0.38125,	0.4236111111111111,	0.48333333333333334,	0.27102803738317754,	0.3473053892215569,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4507462686567164,	0.3247311827956989,	0.37749999999999995,	[False, False, False, True, True, True, False, True, True]
0.4,	0.3576158940397351,	0.37762237762237766,	0.45390070921985815,	0.4,	0.42524916943521596,	0.41333333333333333,	0.2897196261682243,	0.34065934065934067,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4297520661157025,	0.33548387096774196,	0.3768115942028985,	[False, False, True, True, True, False, True, True, False]
0.4453125,	0.37748344370860926,	0.40860215053763443,	0.41621621621621624,	0.48125,	0.44637681159420295,	0.2898550724637681,	0.18691588785046728,	0.22727272727272727,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.41012658227848103,	0.34838709677419355,	0.37674418604651166,	[True, True, True, True, False, False, True, False, False]
0.4861111111111111,	0.46357615894039733,	0.4745762711864407,	0.378698224852071,	0.4,	0.3890577507598784,	0.2823529411764706,	0.22429906542056074,	0.25,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.40145985401459855,	0.3548387096774194,	0.3767123287671233,	[False, True, True, True, True, False, True, False, True]
0.3925925925925926,	0.3509933774834437,	0.3706293706293706,	0.5083333333333333,	0.38125,	0.4357142857142857,	0.4727272727272727,	0.24299065420560748,	0.32098765432098764,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.46105919003115264,	0.31827956989247314,	0.3765903307888041,	[True, False, False, True, True, True, False, True, True]
0.3897058823529412,	0.3509933774834437,	0.36933797909407673,	0.4765625,	0.38125,	0.4236111111111111,	0.46774193548387094,	0.27102803738317754,	0.3431952662721893,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.44807121661721067,	0.3247311827956989,	0.3765586034912718,	[False, False, False, True, True, True, False, False, True]
0.4117647058823529,	0.3708609271523179,	0.3902439024390244,	0.41935483870967744,	0.40625,	0.4126984126984127,	0.3875,	0.2897196261682243,	0.3315508021390374,	0.7777777777777778,	0.14893617021276595,	0.25,	0.41842105263157897,	0.3419354838709677,	0.3763313609467456,	[False, False, True, True, True, False, False, False, False]
0.38620689655172413,	0.3708609271523179,	0.3783783783783784,	0.45390070921985815,	0.4,	0.42524916943521596,	0.3902439024390244,	0.29906542056074764,	0.3386243386243386,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.41842105263157897,	0.3419354838709677,	0.3763313609467456,	[True, False, True, True, True, False, True, False, False]
0.4827586206896552,	0.46357615894039733,	0.47297297297297297,	0.378698224852071,	0.4,	0.3890577507598784,	0.2823529411764706,	0.22429906542056074,	0.25,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.40048543689320387,	0.3548387096774194,	0.37628278221208666,	[False, True, True, True, True, False, True, True, True]
0.4507042253521127,	0.423841059602649,	0.4368600682593856,	0.4383561643835616,	0.4,	0.41830065359477125,	0.2987012987012987,	0.21495327102803738,	0.25,	0.7,	0.14893617021276595,	0.24561403508771928,	0.42133333333333334,	0.33978494623655914,	0.37619047619047613,	[False, True, False, True, True, False, False, True, True]
0.45390070921985815,	0.423841059602649,	0.4383561643835617,	0.40119760479041916,	0.41875,	0.4097859327217125,	0.3150684931506849,	0.21495327102803738,	0.2555555555555556,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4117647058823529,	0.34623655913978496,	0.37616822429906543,	[True, True, False, True, True, False, True, False, True]
0.4634146341463415,	0.37748344370860926,	0.41605839416058393,	0.4277456647398844,	0.4625,	0.4444444444444445,	0.2835820895522388,	0.17757009345794392,	0.21839080459770116,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.42021276595744683,	0.33978494623655914,	0.375743162901308,	[False, True, True, True, False, False, True, True, False]
0.4861111111111111,	0.46357615894039733,	0.4745762711864407,	0.3782051282051282,	0.36875,	0.37341772151898733,	0.3023255813953488,	0.24299065420560748,	0.2694300518134715,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.40703517587939697,	0.34838709677419355,	0.37543453070683663,	[True, True, True, True, True, False, True, False, True]
0.4028776978417266,	0.3708609271523179,	0.38620689655172413,	0.4125,	0.4125,	0.4125,	0.3875,	0.2897196261682243,	0.3315508021390374,	0.7777777777777778,	0.14893617021276595,	0.25,	0.41237113402061853,	0.34408602150537637,	0.37514654161781946,	[True, False, True, True, True, False, False, False, False]
0.45161290322580644,	0.3708609271523179,	0.4072727272727273,	0.4245810055865922,	0.475,	0.44837758112094395,	0.27941176470588236,	0.17757009345794392,	0.2171428571428571,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4140625,	0.3419354838709677,	0.3745583038869258,	[False, True, True, True, False, False, False, False, False]
0.45454545454545453,	0.36423841059602646,	0.40441176470588236,	0.43103448275862066,	0.46875,	0.4491017964071856,	0.27941176470588236,	0.17757009345794392,	0.2171428571428571,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4175531914893617,	0.33763440860215055,	0.3733650416171225,	[False, True, True, True, False, False, True, False, False]
0.4861111111111111,	0.46357615894039733,	0.4745762711864407,	0.3741935483870968,	0.3625,	0.3682539682539683,	0.3023255813953488,	0.24299065420560748,	0.2694300518134715,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.4045226130653266,	0.34623655913978496,	0.373117033603708,	[True, True, True, True, True, False, True, True, True]
0.40425531914893614,	0.37748344370860926,	0.3904109589041096,	0.4140127388535032,	0.40625,	0.41009463722397477,	0.36046511627906974,	0.2897196261682243,	0.3212435233160622,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4071246819338422,	0.34408602150537637,	0.37296037296037293,	[True, False, True, True, True, False, False, True, False]
0.3333333333333333,	0.31788079470198677,	0.3254237288135593,	0.5531914893617021,	0.4875,	0.5182724252491694,	0.3469387755102041,	0.1588785046728972,	0.21794871794871795,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.43768115942028984,	0.3247311827956989,	0.3728395061728395,	[False, False, False, True, False, True, False, True, True]
0.3691275167785235,	0.36423841059602646,	0.3666666666666667,	0.4583333333333333,	0.4125,	0.43421052631578944,	0.37349397590361444,	0.2897196261682243,	0.3263157894736842,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4097938144329897,	0.3419354838709677,	0.37280187573270807,	[True, False, True, True, True, False, True, True, False]
0.4057971014492754,	0.3708609271523179,	0.3875432525951557,	0.4129032258064516,	0.4,	0.4063492063492063,	0.38271604938271603,	0.2897196261682243,	0.32978723404255317,	0.7777777777777778,	0.14893617021276595,	0.25,	0.412532637075718,	0.33978494623655914,	0.37264150943396224,	[False, False, True, True, True, False, False, True, False]
0.3803680981595092,	0.4105960264900662,	0.39490445859872614,	0.43870967741935485,	0.425,	0.43174603174603177,	0.32941176470588235,	0.2616822429906542,	0.29166666666666663,	0.3888888888888889,	0.14893617021276595,	0.21538461538461537,	0.3919239904988123,	0.3548387096774194,	0.3724604966139955,	[False, True, False, True, True, False, False, False, False]
0.36423841059602646,	0.36423841059602646,	0.36423841059602646,	0.4626865671641791,	0.3875,	0.4217687074829932,	0.45901639344262296,	0.2616822429906542,	0.3333333333333333,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.42857142857142855,	0.32903225806451614,	0.3722627737226277,	[False, False, False, True, True, True, True, False, True]
0.45323741007194246,	0.41721854304635764,	0.43448275862068975,	0.39634146341463417,	0.40625,	0.4012345679012346,	0.323943661971831,	0.21495327102803738,	0.2584269662921348,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4114583333333333,	0.33978494623655914,	0.37220259128386335,	[True, True, False, True, True, False, True, True, True]
0.5564516129032258,	0.45695364238410596,	0.5018181818181817,	0.39634146341463417,	0.40625,	0.4012345679012346,	0.3191489361702128,	0.14018691588785046,	0.1948051948051948,	0.0,	0.0,	0,	0.44345238095238093,	0.3204301075268817,	0.37203495630461925,	[False, True, False, False, True, True, False, False, True]
0.3699421965317919,	0.423841059602649,	0.39506172839506176,	0.43373493975903615,	0.45,	0.44171779141104295,	0.3,	0.22429906542056074,	0.25668449197860965,	0.38095238095238093,	0.1702127659574468,	0.2352941176470588,	0.38181818181818183,	0.36129032258064514,	0.37127071823204416,	[True, True, False, True, True, False, True, False, False]
0.4383561643835616,	0.423841059602649,	0.430976430976431,	0.39644970414201186,	0.41875,	0.4072948328267478,	0.3055555555555556,	0.205607476635514,	0.24581005586592178,	0.7,	0.14893617021276595,	0.24561403508771928,	0.40302267002518893,	0.34408602150537637,	0.3712296983758701,	[False, True, False, True, True, False, True, False, True]
0.39622641509433965,	0.41721854304635764,	0.40645161290322585,	0.4585987261146497,	0.45,	0.45425867507886436,	0.24444444444444444,	0.205607476635514,	0.2233502538071066,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.3891509433962264,	0.3548387096774194,	0.3712035995500562,	[True, True, False, True, False, False, True, False, False]
0.3974358974358974,	0.4105960264900662,	0.4039087947882735,	0.45121951219512196,	0.4625,	0.4567901234567901,	0.2441860465116279,	0.19626168224299065,	0.2176165803108808,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.3891509433962264,	0.3548387096774194,	0.3712035995500562,	[True, True, False, True, False, False, True, True, False]
0.35526315789473684,	0.3576158940397351,	0.3564356435643564,	0.4732824427480916,	0.3875,	0.4261168384879725,	0.4666666666666667,	0.2616822429906542,	0.33532934131736525,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4293785310734463,	0.32688172043010755,	0.37118437118437114,	[False, False, False, True, True, True, True, True, True]
0.4025157232704403,	0.423841059602649,	0.4129032258064516,	0.4666666666666667,	0.4375,	0.45161290322580644,	0.2413793103448276,	0.19626168224299065,	0.21649484536082475,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.39371980676328505,	0.35053763440860214,	0.3708759954493743,	[True, True, False, True, False, False, False, True, False]
0.5147058823529411,	0.46357615894039733,	0.4878048780487805,	0.3602150537634409,	0.41875,	0.3872832369942196,	0.3150684931506849,	0.21495327102803738,	0.2555555555555556,	0.0,	0.0,	0,	0.4020100502512563,	0.34408602150537637,	0.37079953650057934,	[False, True, True, False, True, True, True, False, True]
0.38414634146341464,	0.41721854304635764,	0.4,	0.4034090909090909,	0.44375,	0.42261904761904756,	0.2857142857142857,	0.2803738317757009,	0.2830188679245283,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.3714902807775378,	0.36989247311827955,	0.3706896551724138,	[False, True, False, True, False, False, True, False, False]
