mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.38333333333333336,	0.304635761589404,	0.3394833948339484,	0.5391304347826087,	0.3875,	0.4509090909090909,	0.6410256410256411,	0.2336448598130841,	0.3424657534246575,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.493006993006993,	0.3032258064516129,	0.37549933422103865,	[True, False, False, True, True, True, True, False, False]
0.6027397260273972,	0.2913907284768212,	0.39285714285714285,	0.5463917525773195,	0.33125,	0.41245136186770426,	0.5,	0.2523364485981308,	0.33540372670807456,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5622317596566524,	0.2817204301075269,	0.3753581661891117,	[False, False, True, True, True, True, True, True, True]
0.3805309734513274,	0.2847682119205298,	0.32575757575757575,	0.528,	0.4125,	0.4631578947368421,	0.71875,	0.21495327102803738,	0.33093525179856115,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.498220640569395,	0.3010752688172043,	0.3753351206434316,	[False, False, False, True, True, True, False, False, False]
0.3816793893129771,	0.33112582781456956,	0.3546099290780142,	0.5304347826086957,	0.38125,	0.4436363636363636,	0.6153846153846154,	0.22429906542056074,	0.32876712328767127,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.48148148148148145,	0.30752688172043013,	0.37532808398950135,	[True, False, False, True, True, True, True, True, False]
0.39316239316239315,	0.304635761589404,	0.3432835820895523,	0.5036496350364964,	0.43125,	0.4646464646464647,	0.7307692307692307,	0.17757009345794392,	0.2857142857142857,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4863013698630137,	0.3053763440860215,	0.3751651254953765,	[False, False, False, True, False, True, False, False, False]
0.5066666666666667,	0.25165562913907286,	0.336283185840708,	0.6,	0.35625,	0.44705882352941173,	0.6578947368421053,	0.2336448598130841,	0.3448275862068965,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5844748858447488,	0.2752688172043011,	0.3742690058479532,	[False, False, False, True, True, True, False, False, True]
0.6,	0.2980132450331126,	0.3982300884955752,	0.5425531914893617,	0.31875,	0.40157480314960625,	0.5094339622641509,	0.2523364485981308,	0.33749999999999997,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5627705627705628,	0.27956989247311825,	0.3735632183908046,	[False, False, True, True, True, True, False, True, True]
0.5188679245283019,	0.36423841059602646,	0.4280155642023346,	0.48695652173913045,	0.35,	0.4072727272727273,	0.4523809523809524,	0.17757009345794392,	0.2550335570469799,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5,	0.2946236559139785,	0.37077131258457374,	[False, True, True, True, True, False, True, True, False]
0.3865546218487395,	0.304635761589404,	0.3407407407407408,	0.5,	0.45625,	0.4771241830065359,	0.4857142857142857,	0.1588785046728972,	0.23943661971830987,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.46153846153846156,	0.3096774193548387,	0.3706563706563707,	[True, False, False, True, False, True, False, True, False]
0.5247524752475248,	0.3509933774834437,	0.42063492063492064,	0.4796747967479675,	0.36875,	0.4169611307420495,	0.4358974358974359,	0.1588785046728972,	0.2328767123287671,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4981684981684982,	0.2924731182795699,	0.3685636856368564,	[True, True, True, True, True, False, False, True, False]
0.3865546218487395,	0.304635761589404,	0.3407407407407408,	0.5111111111111111,	0.43125,	0.4677966101694915,	0.5666666666666667,	0.1588785046728972,	0.2481751824817518,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4745762711864407,	0.3010752688172043,	0.3684210526315789,	[True, False, False, True, False, True, True, True, False]
0.4482758620689655,	0.2582781456953642,	0.3277310924369748,	0.5833333333333334,	0.35,	0.4375,	0.6944444444444444,	0.2336448598130841,	0.34965034965034963,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5565217391304348,	0.2752688172043011,	0.3683453237410072,	[False, False, False, True, True, True, True, False, True]
0.5178571428571429,	0.3841059602649007,	0.44106463878326996,	0.47107438016528924,	0.35625,	0.405693950177936,	0.41935483870967744,	0.12149532710280374,	0.18840579710144928,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4927536231884058,	0.2924731182795699,	0.36707152496626183,	[True, True, True, True, False, False, True, False, False]
0.3963963963963964,	0.2913907284768212,	0.33587786259541985,	0.5114503816793893,	0.41875,	0.46048109965635736,	0.7391304347826086,	0.1588785046728972,	0.2615384615384615,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4927536231884058,	0.2924731182795699,	0.36707152496626183,	[True, False, False, True, False, True, True, False, False]
0.5175438596491229,	0.39072847682119205,	0.44528301886792454,	0.4897959183673469,	0.3,	0.37209302325581395,	0.45652173913043476,	0.19626168224299065,	0.27450980392156865,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.4981549815498155,	0.2903225806451613,	0.3668478260869565,	[True, True, True, True, True, False, True, False, False]
0.54,	0.3576158940397351,	0.43027888446215135,	0.47107438016528924,	0.35625,	0.405693950177936,	0.425,	0.1588785046728972,	0.2312925170068027,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4981549815498155,	0.2903225806451613,	0.3668478260869565,	[False, True, True, True, True, False, False, True, False]
0.5229357798165137,	0.37748344370860926,	0.43846153846153846,	0.47863247863247865,	0.35,	0.4043321299638989,	0.42857142857142855,	0.14018691588785046,	0.2112676056338028,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4963235294117647,	0.2903225806451613,	0.3663500678426052,	[True, True, True, True, False, False, False, False, False]
0.4621212121212121,	0.40397350993377484,	0.43109540636042404,	0.47863247863247865,	0.35,	0.4043321299638989,	0.391304347826087,	0.16822429906542055,	0.23529411764705882,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.4565916398713826,	0.3053763440860215,	0.365979381443299,	[True, True, False, True, True, False, False, True, False]
0.5377358490566038,	0.37748344370860926,	0.443579766536965,	0.47058823529411764,	0.35,	0.4014336917562724,	0.41935483870967744,	0.12149532710280374,	0.18840579710144928,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5,	0.28817204301075267,	0.3656207366984993,	[False, True, True, True, False, False, True, True, False]
0.4074074074074074,	0.2913907284768212,	0.33976833976833976,	0.4857142857142857,	0.425,	0.45333333333333337,	0.7272727272727273,	0.14953271028037382,	0.24806201550387594,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.48398576512455516,	0.2924731182795699,	0.36461126005361927,	[False, False, False, True, False, True, True, False, False]
0.39344262295081966,	0.31788079470198677,	0.3516483516483516,	0.4962962962962963,	0.41875,	0.4542372881355932,	0.5,	0.1588785046728972,	0.24113475177304963,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.46204620462046203,	0.3010752688172043,	0.3645833333333333,	[False, False, False, True, False, True, False, True, False]
0.6071428571428571,	0.33774834437086093,	0.4340425531914893,	0.48695652173913045,	0.35,	0.4072727272727273,	0.4444444444444444,	0.14953271028037382,	0.22377622377622378,	0.75,	0.1276595744680851,	0.2181818181818182,	0.5308641975308642,	0.27741935483870966,	0.3644067796610169,	[False, True, True, True, False, True, True, False, True]
0.4621212121212121,	0.40397350993377484,	0.43109540636042404,	0.4782608695652174,	0.34375,	0.4,	0.4090909090909091,	0.16822429906542055,	0.2384105960264901,	0.3888888888888889,	0.14893617021276595,	0.21538461538461537,	0.4563106796116505,	0.3032258064516129,	0.36434108527131787,	[True, True, False, True, True, False, False, False, False]
0.47297297297297297,	0.23178807947019867,	0.31111111111111106,	0.5957446808510638,	0.35,	0.4409448818897637,	0.6756756756756757,	0.2336448598130841,	0.3472222222222222,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5740740740740741,	0.26666666666666666,	0.3641703377386197,	[False, False, False, True, True, True, False, True, True]
0.5360824742268041,	0.3443708609271523,	0.4193548387096774,	0.45901639344262296,	0.35,	0.3971631205673759,	0.4523809523809524,	0.17757009345794392,	0.2550335570469799,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4944649446494465,	0.28817204301075267,	0.3641304347826087,	[True, True, True, True, True, False, False, False, False]
0.6219512195121951,	0.33774834437086093,	0.4377682403433476,	0.49122807017543857,	0.35,	0.40875912408759124,	0.4,	0.14953271028037382,	0.21768707482993194,	0.75,	0.1276595744680851,	0.2181818181818182,	0.5286885245901639,	0.27741935483870966,	0.36389280677009866,	[True, True, True, True, False, True, True, False, True]
0.6219512195121951,	0.33774834437086093,	0.4377682403433476,	0.4827586206896552,	0.35,	0.4057971014492754,	0.41025641025641024,	0.14953271028037382,	0.2191780821917808,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.524390243902439,	0.27741935483870966,	0.3628691983122363,	[True, True, True, True, False, True, True, True, True]
0.6144578313253012,	0.33774834437086093,	0.43589743589743585,	0.4782608695652174,	0.34375,	0.4,	0.4444444444444444,	0.14953271028037382,	0.22377622377622378,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.5267489711934157,	0.2752688172043011,	0.3615819209039548,	[False, True, True, True, False, True, True, True, True]
0.4122137404580153,	0.3576158940397351,	0.3829787234042553,	0.5,	0.3875,	0.4366197183098592,	0.4473684210526316,	0.1588785046728972,	0.23448275862068965,	0.3888888888888889,	0.14893617021276595,	0.21538461538461537,	0.45016077170418006,	0.3010752688172043,	0.36082474226804123,	[False, True, False, True, True, False, True, False, False]
0.4409448818897638,	0.3708609271523179,	0.4028776978417266,	0.5,	0.34375,	0.4074074074074074,	0.43478260869565216,	0.18691588785046728,	0.26143790849673204,	0.4117647058823529,	0.14893617021276595,	0.21875,	0.46,	0.2967741935483871,	0.3607843137254902,	[False, True, False, True, True, False, False, False, False]
0.5148514851485149,	0.3443708609271523,	0.4126984126984127,	0.4745762711864407,	0.35,	0.4028776978417266,	0.4186046511627907,	0.16822429906542055,	0.24000000000000002,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4854014598540146,	0.2860215053763441,	0.35994587280108253,	[True, True, True, True, True, False, True, True, False]
0.43209876543209874,	0.23178807947019867,	0.3017241379310345,	0.5773195876288659,	0.35,	0.4357976653696498,	0.6944444444444444,	0.2336448598130841,	0.34965034965034963,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5511111111111111,	0.26666666666666666,	0.3594202898550725,	[False, False, False, True, True, True, True, True, True]
0.4745762711864407,	0.3708609271523179,	0.41635687732342014,	0.47058823529411764,	0.35,	0.4014336917562724,	0.43243243243243246,	0.14953271028037382,	0.22222222222222218,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4657534246575342,	0.2924731182795699,	0.35931307793923384,	[True, True, False, True, True, False, True, True, False]
0.4140625,	0.3509933774834437,	0.3799283154121864,	0.5121951219512195,	0.39375,	0.44522968197879853,	0.39473684210526316,	0.14018691588785046,	0.2068965517241379,	0.3684210526315789,	0.14893617021276595,	0.21212121212121215,	0.44805194805194803,	0.2967741935483871,	0.35705045278137126,	[True, True, False, True, True, False, True, False, False]
0.5229357798165137,	0.37748344370860926,	0.43846153846153846,	0.453125,	0.3625,	0.40277777777777773,	0.34615384615384615,	0.08411214953271028,	0.13533834586466165,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.48,	0.2838709677419355,	0.3567567567567568,	[False, True, True, True, False, False, True, False, False]
0.448,	0.3708609271523179,	0.4057971014492754,	0.4778761061946903,	0.3375,	0.39560439560439564,	0.4222222222222222,	0.17757009345794392,	0.25,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.45484949832775917,	0.2924731182795699,	0.356020942408377,	[False, True, False, True, True, False, False, True, False]
0.5483870967741935,	0.33774834437086093,	0.4180327868852459,	0.5294117647058824,	0.28125,	0.3673469387755102,	0.4772727272727273,	0.19626168224299065,	0.2781456953642384,	0.7,	0.14893617021276595,	0.24561403508771928,	0.5344827586206896,	0.26666666666666666,	0.3558106169296987,	[True, True, False, True, True, True, False, False, True]
0.5543478260869565,	0.33774834437086093,	0.4197530864197531,	0.5172413793103449,	0.28125,	0.3643724696356276,	0.4883720930232558,	0.19626168224299065,	0.27999999999999997,	0.7,	0.14893617021276595,	0.24561403508771928,	0.5344827586206896,	0.26666666666666666,	0.3558106169296987,	[True, True, False, True, True, True, True, False, True]
0.36885245901639346,	0.2980132450331126,	0.3296703296703297,	0.475177304964539,	0.41875,	0.4451827242524917,	0.53125,	0.1588785046728972,	0.24460431654676257,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4477124183006536,	0.2946236559139785,	0.3553826199740597,	[False, False, False, True, False, True, True, True, False]
0.5825242718446602,	0.3973509933774834,	0.4724409448818897,	0.45528455284552843,	0.35,	0.39575971731448767,	0.35135135135135137,	0.12149532710280374,	0.18055555555555558,	0,	0.0,	0,	0.49049429657794674,	0.27741935483870966,	0.35439560439560436,	[False, True, False, False, True, True, False, False, False]
0.514018691588785,	0.36423841059602646,	0.4263565891472868,	0.4732142857142857,	0.33125,	0.3897058823529412,	0.48148148148148145,	0.12149532710280374,	0.19402985074626866,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.49612403100775193,	0.2752688172043011,	0.3540802213001383,	[False, True, True, True, False, False, False, False, False]
0.5377358490566038,	0.37748344370860926,	0.443579766536965,	0.4732142857142857,	0.33125,	0.3897058823529412,	0.44,	0.102803738317757,	0.16666666666666669,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5019762845849802,	0.2731182795698925,	0.35376044568245124,	[True, True, True, True, False, False, False, True, False]
0.5229357798165137,	0.37748344370860926,	0.43846153846153846,	0.4732142857142857,	0.33125,	0.3897058823529412,	0.41379310344827586,	0.11214953271028037,	0.17647058823529413,	0.6,	0.1276595744680851,	0.21052631578947367,	0.49230769230769234,	0.2752688172043011,	0.35310344827586204,	[False, True, True, True, False, False, False, True, False]
0.631578947368421,	0.3973509933774834,	0.4878048780487804,	0.432,	0.3375,	0.37894736842105264,	0.3611111111111111,	0.12149532710280374,	0.18181818181818182,	0,	0.0,	0,	0.49609375,	0.2731182795698925,	0.3522884882108183,	[False, True, False, False, True, True, False, True, False]
0.5339805825242718,	0.36423841059602646,	0.4330708661417323,	0.453781512605042,	0.3375,	0.3870967741935484,	0.4230769230769231,	0.102803738317757,	0.16541353383458648,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.49034749034749037,	0.2731182795698925,	0.350828729281768,	[True, True, True, True, False, False, True, True, False]
0.5841584158415841,	0.39072847682119205,	0.46825396825396826,	0.4263565891472868,	0.34375,	0.38062283737024216,	0.43333333333333335,	0.12149532710280374,	0.18978102189781024,	0,	0.0,	0,	0.48846153846153845,	0.2731182795698925,	0.3503448275862069,	[False, True, False, False, True, True, True, False, False]
0.6185567010309279,	0.3973509933774834,	0.48387096774193544,	0.45871559633027525,	0.3125,	0.37174721189591076,	0.37142857142857144,	0.12149532710280374,	0.18309859154929575,	0,	0.0,	0,	0.5103734439834025,	0.2645161290322581,	0.34844192634560905,	[False, True, False, False, True, True, True, True, False]
0.5125,	0.271523178807947,	0.35497835497835495,	0.5119047619047619,	0.26875,	0.35245901639344257,	0.5263157894736842,	0.2803738317757009,	0.3658536585365854,	0.7,	0.14893617021276595,	0.24561403508771928,	0.5238095238095238,	0.26021505376344084,	0.34770114942528735,	[False, False, True, True, True, False, True, False, True]
0.5,	0.271523178807947,	0.35193133047210295,	0.5116279069767442,	0.275,	0.3577235772357724,	0.5272727272727272,	0.27102803738317754,	0.35802469135802467,	0.7777777777777778,	0.14893617021276595,	0.25,	0.521551724137931,	0.26021505376344084,	0.34720229555236726,	[True, False, True, True, True, False, True, False, True]
0.5384615384615384,	0.32450331125827814,	0.4049586776859504,	0.5058823529411764,	0.26875,	0.3510204081632653,	0.5,	0.19626168224299065,	0.28187919463087246,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5286343612334802,	0.25806451612903225,	0.3468208092485549,	[True, True, False, True, True, True, False, True, True]
0.6105263157894737,	0.3841059602649007,	0.4715447154471545,	0.4491525423728814,	0.33125,	0.381294964028777,	0.36585365853658536,	0.14018691588785046,	0.2027027027027027,	0.0,	0.0,	0,	0.48091603053435117,	0.2709677419354839,	0.34662998624484187,	[False, True, True, False, True, True, False, True, False]
0.5529411764705883,	0.31125827814569534,	0.39830508474576265,	0.47572815533980584,	0.30625,	0.3726235741444867,	0.4523809523809524,	0.17757009345794392,	0.2550335570469799,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5104602510460251,	0.2623655913978495,	0.3465909090909091,	[True, False, True, True, True, False, False, False, False]
0.42016806722689076,	0.33112582781456956,	0.37037037037037046,	0.49606299212598426,	0.39375,	0.4390243902439024,	0.3055555555555556,	0.102803738317757,	0.15384615384615383,	0.47058823529411764,	0.1702127659574468,	0.25,	0.4414715719063545,	0.2838709677419355,	0.34554973821989526,	[False, True, False, True, False, False, True, True, False]
0.6304347826086957,	0.3841059602649007,	0.4773662551440329,	0.4186046511627907,	0.3375,	0.3737024221453287,	0.35135135135135137,	0.12149532710280374,	0.18055555555555558,	0.0,	0.0,	0,	0.4826254826254826,	0.26881720430107525,	0.3453038674033149,	[True, True, False, False, True, True, False, True, False]
0.5476190476190477,	0.304635761589404,	0.39148936170212767,	0.4897959183673469,	0.3,	0.37209302325581395,	0.4444444444444444,	0.18691588785046728,	0.2631578947368421,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5127118644067796,	0.26021505376344084,	0.34522111269614825,	[True, False, True, True, True, False, False, True, False]
0.5393258426966292,	0.31788079470198677,	0.4,	0.5058823529411764,	0.26875,	0.3510204081632653,	0.5,	0.19626168224299065,	0.28187919463087246,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5288888888888889,	0.25591397849462366,	0.344927536231884,	[True, True, False, True, True, True, True, True, True]
0.5959595959595959,	0.39072847682119205,	0.472,	0.42424242424242425,	0.35,	0.3835616438356164,	0.34210526315789475,	0.12149532710280374,	0.1793103448275862,	0.0,	0.0,	0,	0.460431654676259,	0.2752688172043011,	0.3445491251682369,	[True, True, True, False, True, True, True, False, False]
0.4878048780487805,	0.26490066225165565,	0.34334763948497854,	0.5116279069767442,	0.275,	0.3577235772357724,	0.5272727272727272,	0.27102803738317754,	0.35802469135802467,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5172413793103449,	0.25806451612903225,	0.3443328550932568,	[True, False, True, True, True, False, True, True, True]
0.46511627906976744,	0.26490066225165565,	0.3375527426160338,	0.5555555555555556,	0.3125,	0.39999999999999997,	0.5882352941176471,	0.18691588785046728,	0.2836879432624113,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5339366515837104,	0.2537634408602151,	0.34402332361516036,	[True, False, False, True, True, True, False, False, True]
0.5,	0.2582781456953642,	0.34061135371179035,	0.5119047619047619,	0.26875,	0.35245901639344257,	0.5357142857142857,	0.2803738317757009,	0.36809815950920244,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5242290748898678,	0.25591397849462366,	0.3439306358381503,	[False, False, True, True, True, False, True, True, True]
0.5858585858585859,	0.3841059602649007,	0.4640000000000001,	0.417910447761194,	0.35,	0.38095238095238093,	0.358974358974359,	0.1308411214953271,	0.1917808219178082,	0.0,	0.0,	0,	0.45714285714285713,	0.2752688172043011,	0.3436241610738255,	[False, True, True, False, True, True, True, False, False]
0.58,	0.3841059602649007,	0.46215139442231074,	0.4222222222222222,	0.35625,	0.3864406779661017,	0.34210526315789475,	0.12149532710280374,	0.1793103448275862,	0.0,	0.0,	0,	0.45714285714285713,	0.2752688172043011,	0.3436241610738255,	[False, True, True, False, True, True, True, True, False]
0.4675324675324675,	0.23841059602649006,	0.3157894736842105,	0.5473684210526316,	0.325,	0.40784313725490196,	0.6176470588235294,	0.19626168224299065,	0.2978723404255319,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5391705069124424,	0.25161290322580643,	0.343108504398827,	[True, False, False, True, True, True, True, True, True]
0.5882352941176471,	0.3973509933774834,	0.47430830039525695,	0.43859649122807015,	0.3125,	0.364963503649635,	0.3611111111111111,	0.12149532710280374,	0.18181818181818182,	0,	0.0,	0,	0.4880952380952381,	0.2645161290322581,	0.34309623430962344,	[True, True, False, False, True, True, True, True, False]
0.43103448275862066,	0.33112582781456956,	0.37453183520599254,	0.484375,	0.3875,	0.43055555555555564,	0.2972972972972973,	0.102803738317757,	0.15277777777777776,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.43812709030100333,	0.2817204301075269,	0.34293193717277487,	[True, True, False, True, False, False, True, True, False]
0.42105263157894735,	0.31788079470198677,	0.3622641509433962,	0.48333333333333334,	0.3625,	0.41428571428571426,	0.33962264150943394,	0.16822429906542055,	0.225,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.43278688524590164,	0.2838709677419355,	0.34285714285714286,	[False, True, False, True, False, False, False, False, False]
0.5858585858585859,	0.3841059602649007,	0.4640000000000001,	0.4330708661417323,	0.34375,	0.3832752613240418,	0.34210526315789475,	0.12149532710280374,	0.1793103448275862,	0.0,	0.0,	0,	0.46494464944649444,	0.2709677419354839,	0.3423913043478261,	[True, True, True, False, True, True, True, True, False]
0.3893129770992366,	0.33774834437086093,	0.3617021276595745,	0.48360655737704916,	0.36875,	0.41843971631205673,	0.36585365853658536,	0.14018691588785046,	0.2027027027027027,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.42628205128205127,	0.2860215053763441,	0.34234234234234234,	[True, True, False, True, False, False, True, False, False]
0.425,	0.33774834437086093,	0.3763837638376384,	0.4793388429752066,	0.3625,	0.4128113879003559,	0.4,	0.11214953271028037,	0.17518248175182483,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4463667820069204,	0.27741935483870966,	0.3421750663129974,	[False, True, False, True, False, False, False, True, False]
0.4094488188976378,	0.3443708609271523,	0.37410071942446044,	0.48760330578512395,	0.36875,	0.4199288256227758,	0.3170731707317073,	0.12149532710280374,	0.17567567567567566,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.42996742671009774,	0.2838709677419355,	0.34196891191709844,	[True, True, False, True, False, False, False, True, False]
0.5375,	0.2847682119205298,	0.3722943722943723,	0.47,	0.29375,	0.3615384615384616,	0.4791666666666667,	0.21495327102803738,	0.29677419354838713,	0.7,	0.14893617021276595,	0.24561403508771928,	0.5042016806722689,	0.25806451612903225,	0.34139402560455195,	[False, True, False, True, True, False, False, False, True]
0.5104166666666666,	0.32450331125827814,	0.3967611336032389,	0.44,	0.275,	0.3384615384615385,	0.4782608695652174,	0.205607476635514,	0.2875816993464052,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4860557768924303,	0.2623655913978495,	0.3407821229050279,	[True, True, True, True, True, False, True, True, True]
0.47368421052631576,	0.23841059602649006,	0.3171806167400881,	0.5543478260869565,	0.31875,	0.40476190476190477,	0.5675675675675675,	0.19626168224299065,	0.2916666666666667,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.5370370370370371,	0.24946236559139784,	0.34067547723935393,	[True, False, False, True, True, True, False, True, True]
0.6883116883116883,	0.3509933774834437,	0.46491228070175433,	0.42748091603053434,	0.35,	0.3848797250859106,	0.5714285714285714,	0.07476635514018691,	0.13223140495867766,	0,	0.0,	0,	0.527027027027027,	0.25161290322580643,	0.34061135371179035,	[False, True, True, False, False, True, True, False, False]
0.46788990825688076,	0.33774834437086093,	0.39230769230769236,	0.48623853211009177,	0.33125,	0.3940520446096654,	0.42424242424242425,	0.1308411214953271,	0.19999999999999998,	0.3888888888888889,	0.14893617021276595,	0.21538461538461537,	0.4646840148698885,	0.26881720430107525,	0.3405994550408719,	[False, True, False, True, True, False, True, True, False]
0.6708860759493671,	0.3509933774834437,	0.4608695652173913,	0.42857142857142855,	0.35625,	0.3890784982935153,	0.42857142857142855,	0.08411214953271028,	0.140625,	0.0,	0.0,	0,	0.5085470085470085,	0.25591397849462366,	0.3404864091559371,	[True, True, True, False, False, True, False, False, False]
0.42727272727272725,	0.31125827814569534,	0.36015325670498083,	0.47107438016528924,	0.35625,	0.405693950177936,	0.38636363636363635,	0.1588785046728972,	0.22516556291390727,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4402730375426621,	0.27741935483870966,	0.34036939313984166,	[True, True, False, True, False, False, False, False, False]
0.6105263157894737,	0.3841059602649007,	0.4715447154471545,	0.4406779661016949,	0.325,	0.3741007194244604,	0.35135135135135137,	0.12149532710280374,	0.18055555555555558,	0.0,	0.0,	0,	0.47674418604651164,	0.2645161290322581,	0.3402489626556016,	[True, True, True, False, True, True, False, True, False]
0.6578947368421053,	0.33112582781456956,	0.4405286343612335,	0.43703703703703706,	0.36875,	0.4,	0.5,	0.08411214953271028,	0.144,	0,	0.0,	0,	0.5152838427947598,	0.2537634408602151,	0.3400576368876081,	[True, True, True, False, False, True, True, True, False]
0.6707317073170732,	0.36423841059602646,	0.4721030042918455,	0.4666666666666667,	0.30625,	0.369811320754717,	0.5263157894736842,	0.09345794392523364,	0.15873015873015872,	0,	0.0,	0,	0.5533980582524272,	0.24516129032258063,	0.3397913561847988,	[True, True, False, False, True, True, False, False, False]
0.4112903225806452,	0.33774834437086093,	0.37090909090909097,	0.48031496062992124,	0.38125,	0.4250871080139373,	0.27906976744186046,	0.11214953271028037,	0.16,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4230769230769231,	0.2838709677419355,	0.33976833976833976,	[False, True, False, True, False, False, True, False, False]
0.6395348837209303,	0.36423841059602646,	0.46413502109704635,	0.46153846153846156,	0.3,	0.3636363636363637,	0.4642857142857143,	0.12149532710280374,	0.1925925925925926,	0.0,	0.0,	0,	0.5296803652968036,	0.24946236559139784,	0.33918128654970753,	[True, True, False, False, True, True, True, False, False]
0.5172413793103449,	0.2980132450331126,	0.37815126050420167,	0.4845360824742268,	0.29375,	0.3657587548638132,	0.45454545454545453,	0.18691588785046728,	0.26490066225165565,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5021097046413502,	0.25591397849462366,	0.33903133903133903,	[False, False, True, True, True, False, False, True, False]
0.6195652173913043,	0.37748344370860926,	0.4691358024691357,	0.4322033898305085,	0.31875,	0.3669064748201439,	0.3888888888888889,	0.1308411214953271,	0.1958041958041958,	0.0,	0.0,	0,	0.47843137254901963,	0.2623655913978495,	0.3388888888888889,	[True, True, True, False, True, True, False, False, False]
0.7027027027027027,	0.3443708609271523,	0.46222222222222226,	0.42748091603053434,	0.35,	0.3848797250859106,	0.5333333333333333,	0.07476635514018691,	0.13114754098360654,	0,	0.0,	0,	0.5272727272727272,	0.24946236559139784,	0.3386861313868614,	[False, True, True, False, False, True, True, True, False]
0.4578313253012048,	0.25165562913907286,	0.3247863247863248,	0.5376344086021505,	0.3125,	0.3952569169960474,	0.625,	0.18691588785046728,	0.28776978417266186,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5272727272727272,	0.24946236559139784,	0.3386861313868614,	[True, False, False, True, True, True, True, False, True]
0.5294117647058824,	0.2980132450331126,	0.3813559322033898,	0.49473684210526314,	0.29375,	0.3686274509803922,	0.4418604651162791,	0.17757009345794392,	0.2533333333333333,	0.7777777777777778,	0.14893617021276595,	0.25,	0.5086206896551724,	0.2537634408602151,	0.33859397417503584,	[False, False, True, True, True, False, False, False, False]
0.6129032258064516,	0.37748344370860926,	0.4672131147540983,	0.4322033898305085,	0.31875,	0.3669064748201439,	0.3783783783783784,	0.1308411214953271,	0.19444444444444442,	0.0,	0.0,	0,	0.47470817120622566,	0.2623655913978495,	0.3379501385041552,	[False, True, True, False, True, True, False, False, False]
