mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.5280898876404494,	0.31125827814569534,	0.3916666666666666,	0.5398230088495575,	0.38125,	0.44688644688644685,	0.5087719298245614,	0.27102803738317754,	0.35365853658536583,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5333333333333333,	0.3096774193548387,	0.39183673469387753,	[True, False, True, True, True, True, False, False, True]
0.5196078431372549,	0.3509933774834437,	0.4189723320158103,	0.453416149068323,	0.45625,	0.45482866043613707,	0.36363636363636365,	0.22429906542056074,	0.2774566473988439,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4619883040935672,	0.33978494623655914,	0.39157372986369265,	[False, True, False, True, True, False, True, True, False]
0.40458015267175573,	0.3509933774834437,	0.375886524822695,	0.4927536231884058,	0.425,	0.4563758389261745,	0.43478260869565216,	0.2803738317757009,	0.3409090909090909,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.45558739255014324,	0.3419354838709677,	0.3906633906633906,	[False, False, False, True, True, True, True, True, False]
0.5607476635514018,	0.3973509933774834,	0.46511627906976744,	0.4230769230769231,	0.4125,	0.4177215189873418,	0.4074074074074074,	0.205607476635514,	0.2732919254658385,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.47112462006079026,	0.3333333333333333,	0.3904282115869017,	[True, True, False, True, True, False, False, True, False]
0.3543307086614173,	0.2980132450331126,	0.3237410071942446,	0.5359477124183006,	0.5125,	0.523961661341853,	0.4067796610169492,	0.22429906542056074,	0.2891566265060241,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.452991452991453,	0.3419354838709677,	0.3897058823529411,	[False, False, False, True, False, True, False, False, False]
0.38738738738738737,	0.2847682119205298,	0.32824427480916035,	0.5172413793103449,	0.46875,	0.4918032786885246,	0.4411764705882353,	0.2803738317757009,	0.3428571428571428,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4642857142857143,	0.33548387096774196,	0.3895131086142322,	[True, False, False, True, True, True, False, False, False]
0.5056179775280899,	0.2980132450331126,	0.375,	0.5441176470588235,	0.4625,	0.5,	0.45454545454545453,	0.18691588785046728,	0.26490066225165565,	0.5454545454545454,	0.1276595744680851,	0.2068965517241379,	0.5178571428571429,	0.3118279569892473,	0.38926174496644295,	[True, False, True, True, False, True, False, False, False]
0.57,	0.37748344370860926,	0.45418326693227085,	0.4391891891891892,	0.40625,	0.42207792207792205,	0.4107142857142857,	0.21495327102803738,	0.2822085889570552,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4810126582278481,	0.32688172043010755,	0.3892445582586428,	[False, True, False, True, True, False, False, True, False]
0.5402298850574713,	0.31125827814569534,	0.3949579831932773,	0.5217391304347826,	0.375,	0.43636363636363634,	0.5087719298245614,	0.27102803738317754,	0.35365853658536583,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5296296296296297,	0.30752688172043013,	0.3891156462585034,	[True, False, True, True, True, True, True, True, True]
0.5238095238095238,	0.2913907284768212,	0.37446808510638296,	0.5255474452554745,	0.45,	0.4848484848484849,	0.42105263157894735,	0.22429906542056074,	0.2926829268292683,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.5087108013937283,	0.3139784946236559,	0.3882978723404255,	[True, False, True, True, False, True, True, False, False]
0.5520833333333334,	0.3509933774834437,	0.42914979757085026,	0.4394904458598726,	0.43125,	0.4353312302839117,	0.4,	0.205607476635514,	0.2716049382716049,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4735202492211838,	0.32688172043010755,	0.3867684478371501,	[True, True, False, True, True, False, True, True, False]
0.5280898876404494,	0.31125827814569534,	0.3916666666666666,	0.5267857142857143,	0.36875,	0.4338235294117647,	0.5,	0.27102803738317754,	0.3515151515151515,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5259259259259259,	0.3053763440860215,	0.3863945578231292,	[False, False, True, True, True, True, True, False, True]
0.5402298850574713,	0.31125827814569534,	0.3949579831932773,	0.5130434782608696,	0.36875,	0.42909090909090913,	0.5,	0.27102803738317754,	0.3515151515151515,	0.7,	0.14893617021276595,	0.24561403508771928,	0.5259259259259259,	0.3053763440860215,	0.3863945578231292,	[True, False, True, True, True, True, False, True, True]
0.5168539325842697,	0.304635761589404,	0.3833333333333333,	0.5272727272727272,	0.3625,	0.42962962962962964,	0.48484848484848486,	0.29906542056074764,	0.3699421965317919,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5181159420289855,	0.30752688172043013,	0.3859649122807018,	[False, False, True, True, True, True, False, False, True]
0.464,	0.3841059602649007,	0.4202898550724638,	0.49242424242424243,	0.40625,	0.4452054794520548,	0.38095238095238093,	0.22429906542056074,	0.2823529411764706,	0.5,	0.14893617021276595,	0.22950819672131148,	0.46107784431137727,	0.3311827956989247,	0.3854818523153942,	[True, True, False, True, True, False, True, False, False]
0.5555555555555556,	0.3973509933774834,	0.4633204633204633,	0.44537815126050423,	0.33125,	0.37992831541218636,	0.3972602739726027,	0.27102803738317754,	0.3222222222222222,	0.7777777777777778,	0.14893617021276595,	0.25,	0.48220064724919093,	0.3204301075268817,	0.3850129198966408,	[False, True, True, True, True, False, True, True, True]
0.47580645161290325,	0.39072847682119205,	0.42909090909090913,	0.48031496062992124,	0.38125,	0.4250871080139373,	0.423728813559322,	0.2336448598130841,	0.3012048192771084,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.4662576687116564,	0.32688172043010755,	0.38432364096080907,	[False, True, False, True, True, False, False, False, False]
0.5222222222222223,	0.31125827814569534,	0.3900414937759336,	0.5130434782608696,	0.36875,	0.42909090909090913,	0.5,	0.27102803738317754,	0.3515151515151515,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5182481751824818,	0.3053763440860215,	0.3843031123139378,	[False, False, True, True, True, True, True, True, True]
0.5227272727272727,	0.304635761589404,	0.38493723849372385,	0.5086206896551724,	0.36875,	0.4275362318840579,	0.47692307692307695,	0.2897196261682243,	0.3604651162790698,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.5107142857142857,	0.30752688172043013,	0.3838926174496644,	[False, False, True, True, True, True, False, True, True]
0.5566037735849056,	0.39072847682119205,	0.45914396887159536,	0.44537815126050423,	0.33125,	0.37992831541218636,	0.3972602739726027,	0.27102803738317754,	0.3222222222222222,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4820846905537459,	0.31827956989247314,	0.383419689119171,	[True, True, True, True, True, False, True, True, True]
0.38095238095238093,	0.31788079470198677,	0.34657039711191334,	0.5,	0.43125,	0.46308724832214765,	0.43478260869565216,	0.2803738317757009,	0.3409090909090909,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.45058139534883723,	0.3333333333333333,	0.38318912237330033,	[False, False, False, True, True, True, False, False, False]
0.5660377358490566,	0.3973509933774834,	0.4669260700389105,	0.44537815126050423,	0.33125,	0.37992831541218636,	0.3835616438356164,	0.2616822429906542,	0.31111111111111106,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4805194805194805,	0.31827956989247314,	0.38292367399741273,	[False, True, True, True, True, False, True, False, True]
0.38095238095238093,	0.31788079470198677,	0.34657039711191334,	0.49640287769784175,	0.43125,	0.46153846153846156,	0.43478260869565216,	0.2803738317757009,	0.3409090909090909,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4492753623188406,	0.3333333333333333,	0.3827160493827161,	[False, False, False, True, True, True, False, True, False]
0.36923076923076925,	0.31788079470198677,	0.3416370106761566,	0.4774193548387097,	0.4625,	0.4698412698412699,	0.5,	0.2336448598130841,	0.3184713375796178,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4479768786127168,	0.3333333333333333,	0.38224414303329224,	[False, False, False, True, False, True, True, True, False]
0.38392857142857145,	0.2847682119205298,	0.3269961977186312,	0.5104895104895105,	0.45625,	0.4818481848184819,	0.42028985507246375,	0.27102803738317754,	0.3295454545454545,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.45535714285714285,	0.32903225806451614,	0.38202247191011235,	[True, False, False, True, True, True, False, True, False]
0.47619047619047616,	0.3973509933774834,	0.4332129963898917,	0.48031496062992124,	0.38125,	0.4250871080139373,	0.3870967741935484,	0.22429906542056074,	0.2840236686390532,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.459214501510574,	0.32688172043010755,	0.38190954773869346,	[True, True, False, True, True, False, False, False, False]
0.5263157894736842,	0.3973509933774834,	0.4528301886792453,	0.45652173913043476,	0.39375,	0.4228187919463087,	0.3617021276595745,	0.1588785046728972,	0.2207792207792208,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4758842443729904,	0.31827956989247314,	0.3814432989690722,	[False, True, True, True, False, False, True, True, False]
0.36153846153846153,	0.31125827814569534,	0.33451957295373663,	0.5133333333333333,	0.48125,	0.4967741935483871,	0.4878048780487805,	0.18691588785046728,	0.27027027027027023,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.45645645645645644,	0.32688172043010755,	0.380952380952381,	[True, False, False, True, False, True, True, False, False]
0.5175438596491229,	0.39072847682119205,	0.44528301886792454,	0.45,	0.39375,	0.42,	0.3829787234042553,	0.16822429906542055,	0.23376623376623373,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4728434504792332,	0.31827956989247314,	0.3804627249357327,	[False, True, True, True, False, False, True, False, False]
0.5221238938053098,	0.39072847682119205,	0.44696969696969696,	0.4645669291338583,	0.36875,	0.4111498257839722,	0.4166666666666667,	0.18691588785046728,	0.25806451612903225,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.48494983277591974,	0.3118279569892473,	0.3795811518324607,	[True, True, True, True, False, False, False, False, False]
0.5420560747663551,	0.3841059602649007,	0.44961240310077516,	0.4225352112676056,	0.375,	0.3973509933774835,	0.4107142857142857,	0.21495327102803738,	0.2822085889570552,	0.7,	0.14893617021276595,	0.24561403508771928,	0.46984126984126984,	0.31827956989247314,	0.37948717948717947,	[True, True, True, True, True, False, False, True, False]
0.5172413793103449,	0.3973509933774834,	0.44943820224719105,	0.4573643410852713,	0.36875,	0.4083044982698962,	0.3958333333333333,	0.17757009345794392,	0.24516129032258063,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4786885245901639,	0.3139784946236559,	0.37922077922077924,	[False, True, True, True, False, False, False, False, False]
0.5480769230769231,	0.37748344370860926,	0.4470588235294118,	0.44166666666666665,	0.33125,	0.37857142857142856,	0.4084507042253521,	0.27102803738317754,	0.32584269662921345,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4786885245901639,	0.3139784946236559,	0.37922077922077924,	[True, True, True, True, True, False, True, False, True]
0.5267857142857143,	0.39072847682119205,	0.44866920152091255,	0.4573643410852713,	0.36875,	0.4083044982698962,	0.4117647058823529,	0.19626168224299065,	0.26582278481012656,	0.6,	0.1276595744680851,	0.21052631578947367,	0.48013245033112584,	0.3118279569892473,	0.37809647979139505,	[True, True, True, True, False, False, False, True, False]
0.3560606060606061,	0.31125827814569534,	0.33215547703180215,	0.4878048780487805,	0.5,	0.49382716049382713,	0.4166666666666667,	0.18691588785046728,	0.25806451612903225,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.43661971830985913,	0.3333333333333333,	0.3780487804878048,	[False, False, False, True, False, True, True, False, False]
0.36153846153846153,	0.31125827814569534,	0.33451957295373663,	0.4935897435897436,	0.48125,	0.4873417721518988,	0.4634146341463415,	0.17757009345794392,	0.2567567567567568,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4467455621301775,	0.3247311827956989,	0.37608966376089664,	[True, False, False, True, False, True, True, True, False]
0.5185185185185185,	0.3708609271523179,	0.43243243243243246,	0.4206896551724138,	0.38125,	0.39999999999999997,	0.4,	0.22429906542056074,	0.2874251497005988,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4582043343653251,	0.31827956989247314,	0.3756345177664975,	[False, True, True, True, True, False, False, False, False]
0.5132743362831859,	0.3841059602649007,	0.4393939393939394,	0.44680851063829785,	0.39375,	0.4186046511627907,	0.3617021276595745,	0.1588785046728972,	0.2207792207792208,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.46645367412140576,	0.3139784946236559,	0.37532133676092544,	[True, True, True, True, False, False, True, True, False]
0.5327102803738317,	0.37748344370860926,	0.4418604651162791,	0.4041095890410959,	0.36875,	0.38562091503267976,	0.41818181818181815,	0.21495327102803738,	0.28395061728395066,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4605678233438486,	0.3139784946236559,	0.3734015345268542,	[True, True, True, True, True, False, False, False, False]
0.4716981132075472,	0.33112582781456956,	0.3891050583657588,	0.5071428571428571,	0.44375,	0.47333333333333333,	0.30158730158730157,	0.17757009345794392,	0.2235294117647059,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.45121951219512196,	0.31827956989247314,	0.37326607818411095,	[True, True, False, True, False, False, False, False, False]
0.5866666666666667,	0.2913907284768212,	0.3893805309734513,	0.5625,	0.39375,	0.463235294117647,	0.38461538461538464,	0.18691588785046728,	0.25157232704402516,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5341365461847389,	0.2860215053763441,	0.3725490196078431,	[True, False, True, True, False, True, True, False, True]
0.5188679245283019,	0.36423841059602646,	0.4280155642023346,	0.41843971631205673,	0.36875,	0.39202657807308977,	0.4067796610169492,	0.22429906542056074,	0.2891566265060241,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.45741324921135645,	0.3118279569892473,	0.37084398976982097,	[False, True, True, True, True, False, False, True, False]
0.5135135135135135,	0.37748344370860926,	0.43511450381679384,	0.4295774647887324,	0.38125,	0.4039735099337748,	0.3829787234042553,	0.16822429906542055,	0.23376623376623373,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.46153846153846156,	0.3096774193548387,	0.3706563706563707,	[True, True, True, True, False, False, True, False, False]
0.46153846153846156,	0.3576158940397351,	0.4029850746268657,	0.4927536231884058,	0.425,	0.4563758389261745,	0.2909090909090909,	0.14953271028037382,	0.19753086419753085,	0.5333333333333333,	0.1702127659574468,	0.25806451612903225,	0.4492307692307692,	0.3139784946236559,	0.369620253164557,	[True, True, False, True, False, False, True, False, False]
0.6595744680851063,	0.4105960264900662,	0.5061224489795919,	0.38922155688622756,	0.40625,	0.39755351681957185,	0.3488372093023256,	0.14018691588785046,	0.19999999999999998,	0,	0.0,	0,	0.46710526315789475,	0.3053763440860215,	0.3693107932379714,	[False, True, False, False, True, True, False, True, False]
0.63,	0.41721854304635764,	0.5019920318725101,	0.3987341772151899,	0.39375,	0.39622641509433965,	0.36585365853658536,	0.14018691588785046,	0.2027027027027027,	0,	0.0,	0,	0.47157190635451507,	0.3032258064516129,	0.3691099476439791,	[False, True, False, False, True, True, True, False, False]
0.5221238938053098,	0.39072847682119205,	0.44696969696969696,	0.45112781954887216,	0.375,	0.40955631399317405,	0.37209302325581395,	0.14953271028037382,	0.21333333333333332,	0.6,	0.1276595744680851,	0.21052631578947367,	0.47157190635451507,	0.3032258064516129,	0.3691099476439791,	[False, True, True, True, False, False, False, True, False]
0.5242718446601942,	0.3576158940397351,	0.42519685039370075,	0.43410852713178294,	0.35,	0.3875432525951557,	0.36486486486486486,	0.2523364485981308,	0.29834254143646405,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.45425867507886436,	0.3096774193548387,	0.36828644501278773,	[True, True, False, True, True, False, False, False, True]
0.5283018867924528,	0.3708609271523179,	0.4357976653696498,	0.4088050314465409,	0.40625,	0.40752351097178685,	0.3333333333333333,	0.17757009345794392,	0.23170731707317072,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.44011976047904194,	0.3161290322580645,	0.36795994993742176,	[True, True, True, True, True, False, True, False, False]
0.45161290322580644,	0.2781456953642384,	0.3442622950819672,	0.5643564356435643,	0.35625,	0.43678160919540227,	0.46551724137931033,	0.2523364485981308,	0.32727272727272727,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5075757575757576,	0.28817204301075267,	0.3676268861454047,	[True, False, False, True, True, True, False, False, True]
0.5670103092783505,	0.36423841059602646,	0.44354838709677413,	0.40384615384615385,	0.39375,	0.3987341772151899,	0.34545454545454546,	0.17757009345794392,	0.2345679012345679,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.45,	0.3096774193548387,	0.3668789808917198,	[False, True, True, True, True, False, True, True, False]
0.5339805825242718,	0.36423841059602646,	0.4330708661417323,	0.4088050314465409,	0.40625,	0.40752351097178685,	0.3392857142857143,	0.17757009345794392,	0.2331288343558282,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.44108761329305135,	0.3139784946236559,	0.36683417085427134,	[True, True, True, True, True, False, True, True, False]
0.5789473684210527,	0.36423841059602646,	0.44715447154471544,	0.4122137404580153,	0.3375,	0.37113402061855677,	0.36231884057971014,	0.2336448598130841,	0.2840909090909091,	0.7777777777777778,	0.14893617021276595,	0.25,	0.46381578947368424,	0.3032258064516129,	0.36671001300390116,	[True, True, True, True, True, False, False, False, True]
0.5729166666666666,	0.36423841059602646,	0.4453441295546558,	0.41353383458646614,	0.34375,	0.37542662116040953,	0.3424657534246575,	0.2336448598130841,	0.2777777777777778,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4565916398713826,	0.3053763440860215,	0.365979381443299,	[False, True, True, True, True, False, False, False, True]
0.5454545454545454,	0.3576158940397351,	0.432,	0.42857142857142855,	0.3375,	0.37762237762237766,	0.35526315789473684,	0.2523364485981308,	0.2950819672131147,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4565916398713826,	0.3053763440860215,	0.365979381443299,	[False, True, False, True, True, False, False, True, True]
0.54,	0.3576158940397351,	0.43027888446215135,	0.4166666666666667,	0.34375,	0.3767123287671233,	0.36486486486486486,	0.2523364485981308,	0.29834254143646405,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.45110410094637227,	0.30752688172043013,	0.36572890025575455,	[True, True, False, True, True, False, False, True, True]
0.6666666666666666,	0.4105960264900662,	0.5081967213114753,	0.391025641025641,	0.38125,	0.3860759493670886,	0.36585365853658536,	0.14018691588785046,	0.2027027027027027,	0,	0.0,	0,	0.47586206896551725,	0.2967741935483871,	0.3655629139072848,	[False, True, False, False, True, True, False, False, False]
0.5789473684210527,	0.36423841059602646,	0.44715447154471544,	0.4090909090909091,	0.3375,	0.36986301369863017,	0.352112676056338,	0.2336448598130841,	0.28089887640449435,	0.7777777777777778,	0.14893617021276595,	0.25,	0.4592833876221498,	0.3032258064516129,	0.36528497409326427,	[False, True, True, True, True, False, False, True, True]
0.5510204081632653,	0.3576158940397351,	0.4337349397590361,	0.453781512605042,	0.3375,	0.3870967741935484,	0.36507936507936506,	0.21495327102803738,	0.27058823529411763,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4742268041237113,	0.2967741935483871,	0.36507936507936506,	[False, True, False, True, True, False, True, True, True]
0.5408163265306123,	0.3509933774834437,	0.42570281124497994,	0.4409448818897638,	0.35,	0.3902439024390244,	0.33766233766233766,	0.24299065420560748,	0.2826086956521739,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4536741214057508,	0.3053763440860215,	0.3650385604113111,	[False, True, False, True, True, False, False, False, True]
0.45614035087719296,	0.3443708609271523,	0.39245283018867927,	0.5073529411764706,	0.43125,	0.46621621621621623,	0.25806451612903225,	0.14953271028037382,	0.18934911242603547,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4393939393939394,	0.3118279569892473,	0.36477987421383645,	[False, True, False, True, False, False, False, False, False]
0.589041095890411,	0.2847682119205298,	0.38392857142857145,	0.5446428571428571,	0.38125,	0.44852941176470584,	0.37735849056603776,	0.18691588785046728,	0.25,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5241935483870968,	0.27956989247311825,	0.364656381486676,	[True, False, True, True, False, True, True, True, True]
0.5584415584415584,	0.2847682119205298,	0.37719298245614036,	0.5462184873949579,	0.40625,	0.4659498207885305,	0.33962264150943394,	0.16822429906542055,	0.225,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5096525096525096,	0.2838709677419355,	0.36464088397790057,	[False, False, True, True, False, True, True, True, True]
0.5365853658536586,	0.2913907284768212,	0.37768240343347637,	0.5508474576271186,	0.40625,	0.4676258992805756,	0.32727272727272727,	0.16822429906542055,	0.22222222222222218,	0.6,	0.1276595744680851,	0.21052631578947367,	0.5018867924528302,	0.2860215053763441,	0.3643835616438356,	[False, False, True, True, False, True, True, False, True]
0.4766355140186916,	0.33774834437086093,	0.39534883720930236,	0.4852941176470588,	0.4125,	0.44594594594594594,	0.28125,	0.16822429906542055,	0.21052631578947367,	0.5714285714285714,	0.1702127659574468,	0.2622950819672131,	0.4454828660436137,	0.30752688172043013,	0.36386768447837153,	[False, True, False, True, False, False, True, False, False]
0.46551724137931033,	0.3576158940397351,	0.4044943820224719,	0.48148148148148145,	0.40625,	0.4406779661016949,	0.2857142857142857,	0.14953271028037382,	0.19631901840490792,	0.5714285714285714,	0.1702127659574468,	0.2622950819672131,	0.4454828660436137,	0.30752688172043013,	0.36386768447837153,	[True, True, False, True, False, False, True, True, False]
0.5806451612903226,	0.3576158940397351,	0.4426229508196722,	0.4076923076923077,	0.33125,	0.36551724137931035,	0.36231884057971014,	0.2336448598130841,	0.2840909090909091,	0.7777777777777778,	0.14893617021276595,	0.25,	0.46179401993355484,	0.2989247311827957,	0.36292428198433424,	[True, True, True, True, True, False, False, True, True]
0.5555555555555556,	0.36423841059602646,	0.44,	0.39869281045751637,	0.38125,	0.38977635782747605,	0.3333333333333333,	0.17757009345794392,	0.23170731707317072,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.44375,	0.3053763440860215,	0.3617834394904459,	[False, True, True, True, True, False, True, False, False]
0.46846846846846846,	0.3443708609271523,	0.3969465648854962,	0.47,	0.29375,	0.3615384615384616,	0.4305555555555556,	0.2897196261682243,	0.3463687150837989,	0.7,	0.14893617021276595,	0.24561403508771928,	0.46757679180887374,	0.2946236559139785,	0.3614775725593668,	[False, False, True, True, True, False, True, False, False]
0.6593406593406593,	0.3973509933774834,	0.4958677685950413,	0.3860759493670886,	0.38125,	0.38364779874213834,	0.36363636363636365,	0.14953271028037382,	0.21192052980132448,	0,	0.0,	0,	0.46757679180887374,	0.2946236559139785,	0.3614775725593668,	[True, True, False, False, True, True, True, False, False]
0.6526315789473685,	0.4105960264900662,	0.5040650406504065,	0.38562091503267976,	0.36875,	0.3769968051118211,	0.375,	0.14018691588785046,	0.20408163265306117,	0,	0.0,	0,	0.4722222222222222,	0.2924731182795699,	0.3612217795484728,	[True, True, False, False, True, True, False, False, False]
0.5425531914893617,	0.33774834437086093,	0.41632653061224484,	0.43902439024390244,	0.3375,	0.38162544169611307,	0.3870967741935484,	0.22429906542056074,	0.2840236686390532,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4689655172413793,	0.2924731182795699,	0.36026490066225164,	[True, True, False, True, True, False, True, True, True]
0.48,	0.31788079470198677,	0.38247011952191234,	0.4791666666666667,	0.43125,	0.4539473684210527,	0.27419354838709675,	0.1588785046728972,	0.2011834319526627,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4382716049382716,	0.3053763440860215,	0.35994930291508237,	[True, True, False, True, False, False, False, True, False]
0.449438202247191,	0.26490066225165565,	0.33333333333333337,	0.509090909090909,	0.35,	0.4148148148148148,	0.4666666666666667,	0.2616822429906542,	0.33532934131736525,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4888888888888889,	0.2838709677419355,	0.35918367346938773,	[False, False, False, True, True, True, True, False, True]
0.584070796460177,	0.4370860927152318,	0.5,	0.3780487804878049,	0.3875,	0.3827160493827161,	0.3018867924528302,	0.14953271028037382,	0.19999999999999998,	0.0,	0.0,	0,	0.42729970326409494,	0.3096774193548387,	0.35910224438902744,	[False, True, True, False, True, True, True, True, False]
0.42696629213483145,	0.25165562913907286,	0.3166666666666667,	0.5643564356435643,	0.35625,	0.43678160919540227,	0.46551724137931033,	0.2523364485981308,	0.32727272727272727,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.5,	0.27956989247311825,	0.3586206896551724,	[True, False, False, True, True, True, False, True, True]
0.6526315789473685,	0.4105960264900662,	0.5040650406504065,	0.3674698795180723,	0.38125,	0.37423312883435583,	0.358974358974359,	0.1308411214953271,	0.1917808219178082,	0,	0.0,	0,	0.45666666666666667,	0.2946236559139785,	0.35816993464052294,	[True, True, False, False, True, True, False, True, False]
0.5694444444444444,	0.271523178807947,	0.36771300448430494,	0.5080645161290323,	0.39375,	0.4436619718309859,	0.35714285714285715,	0.18691588785046728,	0.24539877300613497,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.49808429118773945,	0.27956989247311825,	0.3581267217630854,	[False, False, True, True, False, True, False, True, True]
0.5981308411214953,	0.423841059602649,	0.4961240310077519,	0.38461538461538464,	0.375,	0.37974683544303806,	0.32075471698113206,	0.1588785046728972,	0.2125,	0.0,	0.0,	0,	0.43653250773993807,	0.3032258064516129,	0.3578680203045686,	[False, True, True, False, True, True, False, False, False]
0.6629213483146067,	0.39072847682119205,	0.49166666666666664,	0.41134751773049644,	0.3625,	0.3853820598006644,	0.3488372093023256,	0.14018691588785046,	0.19999999999999998,	0,	0.0,	0,	0.4835164835164835,	0.2838709677419355,	0.3577235772357724,	[False, True, False, False, True, True, True, True, False]
0.449438202247191,	0.26490066225165565,	0.33333333333333337,	0.509090909090909,	0.35,	0.4148148148148148,	0.46551724137931033,	0.2523364485981308,	0.32727272727272727,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.48880597014925375,	0.2817204301075269,	0.35743519781718963,	[False, False, False, True, True, True, True, True, True]
0.5408163265306123,	0.3509933774834437,	0.42570281124497994,	0.43902439024390244,	0.3375,	0.38162544169611307,	0.34375,	0.205607476635514,	0.2573099415204678,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4594594594594595,	0.2924731182795699,	0.3574244415243102,	[True, True, False, True, True, False, True, False, True]
0.44565217391304346,	0.271523178807947,	0.33744855967078186,	0.5045871559633027,	0.34375,	0.40892193308550184,	0.45161290322580644,	0.2616822429906542,	0.3313609467455621,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.48175182481751827,	0.2838709677419355,	0.3572395128552097,	[False, False, False, True, True, True, False, False, True]
0.4358974358974359,	0.33774834437086093,	0.3805970149253732,	0.4537037037037037,	0.30625,	0.36567164179104483,	0.4603174603174603,	0.27102803738317754,	0.3411764705882353,	0.7777777777777778,	0.14893617021276595,	0.25,	0.45791245791245794,	0.2924731182795699,	0.3569553805774278,	[False, False, True, True, True, False, False, True, False]
0.5753424657534246,	0.2781456953642384,	0.37499999999999994,	0.5041322314049587,	0.38125,	0.43416370106761565,	0.36363636363636365,	0.18691588785046728,	0.24691358024691357,	0.6666666666666666,	0.1276595744680851,	0.21428571428571427,	0.5,	0.27741935483870966,	0.35684647302904565,	[True, False, True, True, False, True, False, False, True]
0.5855855855855856,	0.4304635761589404,	0.4961832061068702,	0.3780487804878049,	0.3875,	0.3827160493827161,	0.3,	0.14018691588785046,	0.1910828025477707,	0.0,	0.0,	0,	0.42771084337349397,	0.3053763440860215,	0.35633626097867,	[True, True, True, False, True, True, True, True, False]
0.43820224719101125,	0.2582781456953642,	0.325,	0.509090909090909,	0.35,	0.4148148148148148,	0.45901639344262296,	0.2616822429906542,	0.3333333333333333,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.4833948339483395,	0.2817204301075269,	0.35597826086956524,	[False, False, False, True, True, True, False, True, True]
