mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.44666666666666666,	0.44370860927152317,	0.4451827242524917,	0.4523809523809524,	0.475,	0.46341463414634143,	0.29591836734693877,	0.27102803738317754,	0.2829268292682927,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4195804195804196,	0.3870967741935484,	0.40268456375838924,	[False, True, True, True, False, False, True, True, False]
0.3388888888888889,	0.40397350993377484,	0.36858006042296076,	0.42995169082125606,	0.55625,	0.48501362397820164,	0.3902439024390244,	0.29906542056074764,	0.3386243386243386,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3941908713692946,	0.40860215053763443,	0.4012671594508976,	[False, False, False, True, False, True, True, True, False]
0.5149253731343284,	0.45695364238410596,	0.4842105263157895,	0.4031413612565445,	0.48125,	0.43874643874643876,	0.26666666666666666,	0.29906542056074764,	0.2819383259911894,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.4039301310043668,	0.3978494623655914,	0.40086673889490787,	[True, True, True, True, False, True, False, False, True]
0.327683615819209,	0.3841059602649007,	0.35365853658536583,	0.4195121951219512,	0.5375,	0.4712328767123287,	0.45569620253164556,	0.3364485981308411,	0.3870967741935484,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3974630021141649,	0.4043010752688172,	0.4008528784648187,	[True, False, False, True, True, True, True, True, False]
0.3172043010752688,	0.39072847682119205,	0.3501483679525223,	0.4236453201970443,	0.5375,	0.47382920110192833,	0.45121951219512196,	0.34579439252336447,	0.39153439153439157,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.39337474120082816,	0.40860215053763443,	0.4008438818565401,	[True, False, False, True, True, True, False, True, False]
0.5267175572519084,	0.45695364238410596,	0.4893617021276596,	0.4,	0.475,	0.4342857142857143,	0.2689075630252101,	0.29906542056074764,	0.28318584070796454,	0.5,	0.14893617021276595,	0.22950819672131148,	0.4052863436123348,	0.3956989247311828,	0.4004352557127312,	[False, True, True, True, False, True, False, True, True]
0.3384615384615385,	0.4370860927152318,	0.38150289017341044,	0.40816326530612246,	0.5,	0.449438202247191,	0.45,	0.3364485981308411,	0.3850267379679144,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3925619834710744,	0.40860215053763443,	0.4004214963119073,	[False, False, False, True, True, True, False, True, False]
0.3285024154589372,	0.4503311258278146,	0.3798882681564246,	0.4010989010989011,	0.45625,	0.4269005847953217,	0.4939759036144578,	0.38317757009345793,	0.43157894736842106,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3917525773195876,	0.40860215053763443,	0.4,	[False, False, False, True, True, True, False, False, False]
0.3277777777777778,	0.39072847682119205,	0.35649546827794565,	0.417910447761194,	0.525,	0.46537396121883656,	0.4675324675324675,	0.3364485981308411,	0.3913043478260869,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.39787234042553193,	0.4021505376344086,	0.4,	[True, False, False, True, True, True, True, False, False]
0.5126582278481012,	0.5364238410596026,	0.524271844660194,	0.3515981735159817,	0.48125,	0.40633245382585753,	0.34523809523809523,	0.27102803738317754,	0.3036649214659685,	0.0,	0.0,	0,	0.39451476793248946,	0.4021505376344086,	0.3982960596379127,	[False, True, True, False, True, True, False, True, False]
0.5094339622641509,	0.5364238410596026,	0.5225806451612902,	0.35,	0.48125,	0.40526315789473677,	0.3372093023255814,	0.27102803738317754,	0.30051813471502586,	0.0,	0.0,	0,	0.3903966597077244,	0.4021505376344086,	0.3961864406779661,	[True, True, True, False, True, True, False, True, False]
0.3315508021390374,	0.4105960264900662,	0.3668639053254438,	0.41711229946524064,	0.4875,	0.4495677233429395,	0.4794520547945205,	0.32710280373831774,	0.38888888888888884,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3978260869565217,	0.3935483870967742,	0.39567567567567563,	[False, False, False, True, True, True, True, False, False]
0.5328947368421053,	0.5364238410596026,	0.5346534653465347,	0.3232758620689655,	0.46875,	0.38265306122448983,	0.37681159420289856,	0.24299065420560748,	0.2954545454545454,	0.0,	0.0,	0,	0.4,	0.3913978494623656,	0.39565217391304347,	[True, True, False, False, True, True, False, False, False]
0.5419847328244275,	0.47019867549668876,	0.5035460992907801,	0.36324786324786323,	0.53125,	0.4314720812182741,	0.35714285714285715,	0.18691588785046728,	0.24539877300613497,	0.0,	0.0,	0,	0.411214953271028,	0.37849462365591396,	0.39417693169092943,	[False, True, True, False, False, True, True, True, False]
0.32978723404255317,	0.4105960264900662,	0.36578171091445427,	0.4223300970873786,	0.54375,	0.47540983606557374,	0.36363636363636365,	0.29906542056074764,	0.3282051282051282,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3825910931174089,	0.4064516129032258,	0.39416058394160586,	[False, False, False, True, False, True, True, False, False]
0.32608695652173914,	0.3973509933774834,	0.35820895522388063,	0.41237113402061853,	0.5,	0.4519774011299435,	0.46153846153846156,	0.3364485981308411,	0.38918918918918916,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.39232409381663114,	0.3956989247311828,	0.3940042826552463,	[False, False, False, True, True, True, True, True, False]
0.5413533834586466,	0.4768211920529801,	0.5070422535211268,	0.3684210526315789,	0.525,	0.4329896907216495,	0.3333333333333333,	0.17757009345794392,	0.23170731707317072,	0.0,	0.0,	0,	0.4117647058823529,	0.3763440860215054,	0.39325842696629215,	[True, True, True, False, False, True, True, True, False]
0.34868421052631576,	0.3509933774834437,	0.34983498349834985,	0.48314606741573035,	0.5375,	0.5088757396449705,	0.32222222222222224,	0.27102803738317754,	0.29441624365482233,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4074074074074074,	0.37849462365591396,	0.39241917502787066,	[False, False, False, True, False, True, False, True, True]
0.3443708609271523,	0.3443708609271523,	0.3443708609271523,	0.4885057471264368,	0.53125,	0.5089820359281438,	0.32222222222222224,	0.27102803738317754,	0.29441624365482233,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.40749414519906324,	0.3741935483870968,	0.3901345291479821,	[False, False, False, True, False, True, False, False, True]
0.5208333333333334,	0.4966887417218543,	0.5084745762711865,	0.3577981651376147,	0.4875,	0.41269841269841273,	0.32098765432098764,	0.24299065420560748,	0.2765957446808511,	0.0,	0.0,	0,	0.3916849015317287,	0.3849462365591398,	0.3882863340563992,	[False, True, True, False, True, True, True, False, False]
0.4434782608695652,	0.33774834437086093,	0.38345864661654133,	0.46938775510204084,	0.43125,	0.4495114006514659,	0.35714285714285715,	0.32710280373831774,	0.34146341463414637,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.4366576819407008,	0.34838709677419355,	0.3875598086124402,	[False, False, True, True, True, True, True, True, True]
0.4434782608695652,	0.33774834437086093,	0.38345864661654133,	0.4755244755244755,	0.425,	0.4488448844884489,	0.36082474226804123,	0.32710280373831774,	0.3431372549019608,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.43989071038251365,	0.34623655913978496,	0.3874849578820698,	[False, False, True, True, True, True, True, False, True]
0.527027027027027,	0.5165562913907285,	0.5217391304347826,	0.35609756097560974,	0.45625,	0.39999999999999997,	0.3125,	0.2336448598130841,	0.26737967914438504,	0.0,	0.0,	0,	0.3963963963963964,	0.37849462365591396,	0.3872387238723872,	[False, True, True, False, True, True, False, False, False]
0.44370860927152317,	0.44370860927152317,	0.44370860927152317,	0.43529411764705883,	0.4625,	0.4484848484848485,	0.25555555555555554,	0.21495327102803738,	0.23350253807106597,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4056603773584906,	0.36989247311827955,	0.38695163104611924,	[False, True, True, True, False, False, False, True, False]
0.33974358974358976,	0.3509933774834437,	0.3452768729641694,	0.4939759036144578,	0.5125,	0.5030674846625767,	0.32222222222222224,	0.27102803738317754,	0.29441624365482233,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4056603773584906,	0.36989247311827955,	0.38695163104611924,	[False, False, False, True, False, True, True, False, True]
0.49242424242424243,	0.4304635761589404,	0.45936395759717313,	0.39444444444444443,	0.44375,	0.41764705882352937,	0.2916666666666667,	0.2616822429906542,	0.27586206896551724,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.40617577197149646,	0.36774193548387096,	0.38600451467268626,	[False, True, True, True, True, False, False, False, False]
0.33986928104575165,	0.3443708609271523,	0.34210526315789475,	0.4939759036144578,	0.5125,	0.5030674846625767,	0.31868131868131866,	0.27102803738317754,	0.29292929292929293,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4052132701421801,	0.36774193548387096,	0.38556933483652756,	[False, False, False, True, False, True, True, True, True]
0.541095890410959,	0.5231788079470199,	0.5319865319865321,	0.32489451476793246,	0.48125,	0.3879093198992443,	0.32432432432432434,	0.22429906542056074,	0.26519337016574585,	0.0,	0.0,	0,	0.3829787234042553,	0.3870967741935484,	0.3850267379679145,	[False, True, True, False, True, True, True, True, False]
0.5333333333333333,	0.5298013245033113,	0.53156146179402,	0.32905982905982906,	0.48125,	0.3908629441624365,	0.3150684931506849,	0.21495327102803738,	0.2555555555555556,	0.0,	0.0,	0,	0.3829787234042553,	0.3870967741935484,	0.3850267379679145,	[True, True, True, False, True, True, True, True, False]
0.4214876033057851,	0.33774834437086093,	0.375,	0.46308724832214765,	0.43125,	0.4466019417475728,	0.36082474226804123,	0.32710280373831774,	0.3431372549019608,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4297082228116711,	0.34838709677419355,	0.38479809976247026,	[True, False, True, True, True, True, False, False, True]
0.3401360544217687,	0.33112582781456956,	0.3355704697986577,	0.455026455026455,	0.5375,	0.49283667621776506,	0.3258426966292135,	0.27102803738317754,	0.29591836734693877,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.39588100686498856,	0.3720430107526882,	0.3835920177383592,	[True, False, False, True, False, True, False, False, True]
0.4166666666666667,	0.33112582781456956,	0.3690036900369004,	0.45161290322580644,	0.4375,	0.4444444444444444,	0.3684210526315789,	0.32710280373831774,	0.3465346534653465,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4263157894736842,	0.34838709677419355,	0.3834319526627219,	[False, False, True, True, True, True, False, False, True]
0.4224137931034483,	0.32450331125827814,	0.36704119850187267,	0.4551282051282051,	0.44375,	0.4493670886075949,	0.35714285714285715,	0.32710280373831774,	0.34146341463414637,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4263157894736842,	0.34838709677419355,	0.3834319526627219,	[False, False, True, True, True, True, False, True, True]
0.5174825174825175,	0.4900662251655629,	0.5034013605442177,	0.3581395348837209,	0.48125,	0.4106666666666667,	0.3116883116883117,	0.22429906542056074,	0.2608695652173913,	0.0,	0.0,	0,	0.3897550111358575,	0.3763440860215054,	0.38293216630196936,	[True, True, True, False, True, True, True, False, False]
0.4370860927152318,	0.4370860927152318,	0.4370860927152318,	0.40860215053763443,	0.475,	0.43930635838150295,	0.25287356321839083,	0.205607476635514,	0.2268041237113402,	0.6,	0.19148936170212766,	0.29032258064516125,	0.3940774487471526,	0.3720430107526882,	0.38274336283185845,	[True, True, True, True, False, False, True, True, False]
0.4434782608695652,	0.33774834437086093,	0.38345864661654133,	0.44966442953020136,	0.41875,	0.43365695792880254,	0.34951456310679613,	0.3364485981308411,	0.34285714285714286,	0.7,	0.14893617021276595,	0.24561403508771928,	0.4270557029177719,	0.34623655913978496,	0.38242280285035635,	[True, False, True, True, True, True, True, True, True]
0.4444444444444444,	0.3443708609271523,	0.3880597014925373,	0.45454545454545453,	0.40625,	0.429042904290429,	0.35294117647058826,	0.3364485981308411,	0.3444976076555024,	0.7,	0.14893617021276595,	0.24561403508771928,	0.43010752688172044,	0.34408602150537637,	0.38231780167264046,	[True, False, True, True, True, True, True, False, True]
0.5460992907801419,	0.5099337748344371,	0.5273972602739727,	0.3173913043478261,	0.45625,	0.37435897435897436,	0.3559322033898305,	0.19626168224299065,	0.2530120481927711,	0.0,	0.0,	0,	0.3958333333333333,	0.36774193548387096,	0.38127090301003347,	[True, True, False, False, True, True, True, False, False]
0.3419354838709677,	0.3509933774834437,	0.3464052287581699,	0.4266666666666667,	0.4,	0.41290322580645167,	0.46511627906976744,	0.37383177570093457,	0.4145077720207254,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.41044776119402987,	0.3548387096774194,	0.3806228373702422,	[False, False, False, True, True, True, True, True, True]
0.3356643356643357,	0.31788079470198677,	0.326530612244898,	0.4479166666666667,	0.5375,	0.48863636363636365,	0.32954545454545453,	0.27102803738317754,	0.29743589743589743,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3931034482758621,	0.36774193548387096,	0.38,	[True, False, False, True, False, True, False, True, True]
0.48507462686567165,	0.4304635761589404,	0.456140350877193,	0.38461538461538464,	0.4375,	0.40935672514619886,	0.28125,	0.2523364485981308,	0.2660098522167488,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.3976470588235294,	0.3634408602150538,	0.37977528089887647,	[False, True, True, True, True, False, False, True, False]
0.42016806722689076,	0.33112582781456956,	0.37037037037037046,	0.4563758389261745,	0.425,	0.4401294498381877,	0.35,	0.32710280373831774,	0.3381642512077294,	0.7,	0.14893617021276595,	0.24561403508771928,	0.42328042328042326,	0.34408602150537637,	0.37959667852906287,	[True, False, True, True, True, True, False, True, True]
0.3645833333333333,	0.46357615894039733,	0.40816326530612246,	0.387434554973822,	0.4625,	0.4216524216524217,	0.29411764705882354,	0.32710280373831774,	0.3097345132743363,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.35892514395393477,	0.4021505376344086,	0.37931034482758624,	[True, True, False, True, False, False, True, False, False]
0.3466666666666667,	0.3443708609271523,	0.34551495016611294,	0.42953020134228187,	0.4,	0.4142394822006473,	0.45454545454545453,	0.37383177570093457,	0.41025641025641024,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.41,	0.35268817204301073,	0.3791907514450867,	[False, False, False, True, True, True, False, False, True]
0.3469387755102041,	0.33774834437086093,	0.3422818791946309,	0.43243243243243246,	0.4,	0.4155844155844156,	0.449438202247191,	0.37383177570093457,	0.4081632653061224,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.41265822784810124,	0.35053763440860214,	0.37906976744186044,	[False, False, False, True, True, True, False, True, True]
0.46285714285714286,	0.5364238410596026,	0.4969325153374233,	0.3218884120171674,	0.46875,	0.38167938931297707,	0.35,	0.19626168224299065,	0.25149700598802394,	0.0,	0.0,	0,	0.37659574468085105,	0.38064516129032255,	0.3786096256684492,	[False, True, False, False, True, True, False, False, False]
0.496551724137931,	0.4768211920529801,	0.4864864864864865,	0.3333333333333333,	0.525,	0.40776699029126207,	0.32727272727272727,	0.16822429906542055,	0.22222222222222218,	0.0,	0.0,	0,	0.3824175824175824,	0.3741935483870968,	0.3782608695652174,	[False, True, True, False, False, True, False, True, False]
0.39869281045751637,	0.40397350993377484,	0.40131578947368424,	0.39344262295081966,	0.45,	0.4198250728862974,	0.3148148148148148,	0.3177570093457944,	0.31627906976744186,	0.4090909090909091,	0.19148936170212766,	0.2608695652173913,	0.3776824034334764,	0.37849462365591396,	0.37808807733619765,	[False, True, False, True, True, False, False, False, False]
0.46099290780141844,	0.4304635761589404,	0.4452054794520548,	0.38461538461538464,	0.4375,	0.40935672514619886,	0.27884615384615385,	0.27102803738317754,	0.27488151658767773,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.3886363636363636,	0.36774193548387096,	0.37790055248618787,	[True, True, True, True, True, False, False, True, False]
0.4701492537313433,	0.41721854304635764,	0.4421052631578948,	0.39344262295081966,	0.45,	0.4198250728862974,	0.2736842105263158,	0.24299065420560748,	0.2574257425742575,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.3952941176470588,	0.36129032258064514,	0.3775280898876404,	[True, True, True, True, True, False, True, False, False]
0.4588235294117647,	0.5165562913907285,	0.48598130841121495,	0.3347826086956522,	0.48125,	0.3948717948717949,	0.3333333333333333,	0.19626168224299065,	0.24705882352941178,	0.0,	0.0,	0,	0.37606837606837606,	0.37849462365591396,	0.37727759914255093,	[False, True, False, False, True, True, True, True, False]
0.3375796178343949,	0.3509933774834437,	0.34415584415584416,	0.43448275862068964,	0.39375,	0.41311475409836057,	0.43956043956043955,	0.37383177570093457,	0.404040404040404,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.4039408866995074,	0.35268817204301073,	0.37657864523536155,	[False, False, False, True, True, True, True, False, True]
0.4931506849315068,	0.4768211920529801,	0.4848484848484848,	0.332,	0.51875,	0.4048780487804878,	0.32727272727272727,	0.16822429906542055,	0.22222222222222218,	0.0,	0.0,	0,	0.381057268722467,	0.3720430107526882,	0.3764961915125137,	[True, True, True, False, False, True, False, True, False]
0.4647887323943662,	0.4370860927152318,	0.4505119453924914,	0.3812154696132597,	0.43125,	0.404692082111437,	0.27450980392156865,	0.2616822429906542,	0.2679425837320575,	0.5,	0.14893617021276595,	0.22950819672131148,	0.38724373576309795,	0.3655913978494624,	0.3761061946902655,	[True, True, True, True, True, False, False, False, False]
0.4678362573099415,	0.5298013245033113,	0.49689440993788825,	0.32432432432432434,	0.45,	0.3769633507853403,	0.35,	0.19626168224299065,	0.25149700598802394,	0.0,	0.0,	0,	0.3785557986870897,	0.3720430107526882,	0.3752711496746204,	[True, True, False, False, True, True, True, True, False]
0.48031496062992124,	0.40397350993377484,	0.4388489208633094,	0.3717277486910995,	0.44375,	0.4045584045584046,	0.2916666666666667,	0.2616822429906542,	0.27586206896551724,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.3911007025761124,	0.35913978494623655,	0.3744394618834081,	[False, True, True, True, True, False, True, False, False]
0.4695121951219512,	0.5099337748344371,	0.4888888888888889,	0.3261802575107296,	0.475,	0.3867684478371501,	0.3333333333333333,	0.19626168224299065,	0.24705882352941178,	0.0,	0.0,	0,	0.37339055793991416,	0.3741935483870968,	0.3737916219119226,	[False, True, False, False, True, True, False, True, False]
0.3974358974358974,	0.4105960264900662,	0.4039087947882735,	0.3769633507853403,	0.45,	0.41025641025641024,	0.3119266055045872,	0.3177570093457944,	0.3148148148148148,	0.38095238095238093,	0.1702127659574468,	0.2352941176470588,	0.3689727463312369,	0.37849462365591396,	0.3736730360934183,	[False, True, False, True, True, False, False, True, False]
0.484375,	0.4105960264900662,	0.4444444444444444,	0.3622448979591837,	0.44375,	0.398876404494382,	0.28,	0.2616822429906542,	0.27053140096618356,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.38443935926773454,	0.36129032258064514,	0.37250554323725055,	[False, True, True, True, True, False, True, True, False]
0.4276315789473684,	0.4304635761589404,	0.429042904290429,	0.3917525773195876,	0.475,	0.42937853107344626,	0.23255813953488372,	0.18691588785046728,	0.2072538860103627,	0.5625,	0.19148936170212766,	0.2857142857142857,	0.3794642857142857,	0.3655913978494624,	0.3723986856516977,	[True, True, True, True, False, False, True, False, False]
0.32679738562091504,	0.33112582781456956,	0.3289473684210526,	0.43333333333333335,	0.40625,	0.41935483870967744,	0.40594059405940597,	0.38317757009345793,	0.3942307692307692,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3942307692307692,	0.35268817204301073,	0.3723041997729852,	[True, False, False, True, True, True, False, True, True]
0.42758620689655175,	0.4105960264900662,	0.4189189189189189,	0.3978494623655914,	0.4625,	0.42774566473988435,	0.2619047619047619,	0.205607476635514,	0.23036649214659685,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.38875878220140514,	0.35698924731182796,	0.37219730941704043,	[False, True, True, True, False, False, False, False, False]
0.32679738562091504,	0.33112582781456956,	0.3289473684210526,	0.43243243243243246,	0.4,	0.4155844155844156,	0.40384615384615385,	0.3925233644859813,	0.39810426540284366,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3932853717026379,	0.35268817204301073,	0.37188208616780044,	[True, False, False, True, True, True, True, False, True]
0.3689839572192513,	0.45695364238410596,	0.408284023668639,	0.33663366336633666,	0.425,	0.37569060773480667,	0.3203125,	0.38317757009345793,	0.34893617021276596,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.34701492537313433,	0.4,	0.37162837162837165,	[False, True, False, True, False, False, False, False, False]
0.3175355450236967,	0.44370860927152317,	0.3701657458563536,	0.3719512195121951,	0.38125,	0.37654320987654316,	0.4864864864864865,	0.3364485981308411,	0.3977900552486188,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3722943722943723,	0.36989247311827955,	0.37108953613807977,	[False, False, False, True, True, False, False, False, False]
0.32679738562091504,	0.33112582781456956,	0.3289473684210526,	0.4304635761589404,	0.40625,	0.4180064308681672,	0.39805825242718446,	0.38317757009345793,	0.3904761904761905,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3914081145584726,	0.35268817204301073,	0.37104072398190047,	[True, False, False, True, True, True, True, True, True]
0.5,	0.48344370860927155,	0.4915824915824916,	0.35051546391752575,	0.425,	0.384180790960452,	0.29896907216494845,	0.27102803738317754,	0.28431372549019607,	0.0,	0.0,	0,	0.37610619469026546,	0.3655913978494624,	0.3707742639040349,	[True, True, True, False, True, True, False, False, False]
0.3595505617977528,	0.423841059602649,	0.3890577507598784,	0.4011627906976744,	0.43125,	0.41566265060240964,	0.30973451327433627,	0.32710280373831774,	0.3181818181818182,	0.36363636363636365,	0.1702127659574468,	0.23188405797101447,	0.3628865979381443,	0.37849462365591396,	0.3705263157894737,	[False, True, False, True, True, False, True, True, False]
0.32679738562091504,	0.33112582781456956,	0.3289473684210526,	0.4266666666666667,	0.4,	0.41290322580645167,	0.41,	0.38317757009345793,	0.3961352657004831,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3927710843373494,	0.35053763440860214,	0.3704545454545455,	[True, False, False, True, True, True, False, False, True]
0.3563218390804598,	0.4105960264900662,	0.38153846153846155,	0.4046242774566474,	0.4375,	0.42042042042042044,	0.3125,	0.32710280373831774,	0.319634703196347,	0.38095238095238093,	0.1702127659574468,	0.2352941176470588,	0.3645833333333333,	0.3763440860215054,	0.3703703703703703,	[False, True, False, True, True, False, True, False, False]
0.3385416666666667,	0.4304635761589404,	0.37900874635568516,	0.3564356435643564,	0.45,	0.39779005524861877,	0.3203125,	0.38317757009345793,	0.34893617021276596,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.3438077634011091,	0.4,	0.3697813121272366,	[False, True, False, True, False, False, True, False, False]
0.5179856115107914,	0.4768211920529801,	0.496551724137931,	0.31983805668016196,	0.49375,	0.3882063882063882,	0.40625,	0.12149532710280374,	0.18705035971223022,	0.0,	0.0,	0,	0.3877068557919622,	0.35268817204301073,	0.36936936936936937,	[False, True, True, False, False, True, True, False, False]
0.45985401459854014,	0.41721854304635764,	0.4375,	0.372972972972973,	0.43125,	0.39999999999999997,	0.2727272727272727,	0.2523364485981308,	0.2621359223300971,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.3824884792626728,	0.35698924731182796,	0.36929922135706345,	[True, True, True, True, True, False, True, True, False]
0.496551724137931,	0.4768211920529801,	0.4864864864864865,	0.3288888888888889,	0.4625,	0.38441558441558443,	0.3225806451612903,	0.18691588785046728,	0.2366863905325444,	0.0,	0.0,	0,	0.3824884792626728,	0.35698924731182796,	0.36929922135706345,	[False, True, False, False, True, True, True, False, True]
0.5034965034965035,	0.4768211920529801,	0.489795918367347,	0.31092436974789917,	0.4625,	0.3718592964824121,	0.3253012048192771,	0.2523364485981308,	0.28421052631578947,	0.0,	0.0,	0,	0.3657505285412262,	0.3720430107526882,	0.36886993603411516,	[False, True, True, False, True, True, True, False, True]
0.5179856115107914,	0.4768211920529801,	0.496551724137931,	0.3392857142857143,	0.475,	0.39583333333333337,	0.2978723404255319,	0.1308411214953271,	0.1818181818181818,	0.0,	0.0,	0,	0.391304347826087,	0.34838709677419355,	0.3686006825938567,	[True, True, True, False, False, True, False, False, False]
0.3699421965317919,	0.423841059602649,	0.39506172839506176,	0.4034090909090909,	0.44375,	0.42261904761904756,	0.27884615384615385,	0.27102803738317754,	0.27488151658767773,	0.4090909090909091,	0.19148936170212766,	0.2608695652173913,	0.3642105263157895,	0.3720430107526882,	0.3680851063829787,	[True, True, False, True, True, False, True, False, False]
0.5,	0.4768211920529801,	0.488135593220339,	0.3138075313807531,	0.46875,	0.37593984962406013,	0.3132530120481928,	0.24299065420560748,	0.27368421052631575,	0.0,	0.0,	0,	0.3642105263157895,	0.3720430107526882,	0.3680851063829787,	[False, True, True, False, True, True, False, True, True]
0.3553299492385787,	0.46357615894039733,	0.40229885057471265,	0.4146341463414634,	0.425,	0.41975308641975306,	0.2605042016806723,	0.2897196261682243,	0.27433628318584075,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.35542168674698793,	0.38064516129032255,	0.367601246105919,	[True, True, False, True, False, False, False, True, False]
0.33766233766233766,	0.3443708609271523,	0.34098360655737703,	0.44,	0.48125,	0.4597014925373134,	0.30434782608695654,	0.2616822429906542,	0.28140703517587934,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3810623556581986,	0.3548387096774194,	0.3674832962138085,	[True, False, False, True, False, True, True, True, True]
0.4502923976608187,	0.5099337748344371,	0.47826086956521735,	0.3244444444444444,	0.45625,	0.37922077922077924,	0.33962264150943394,	0.16822429906542055,	0.225,	0.0,	0.0,	0,	0.37250554323725055,	0.36129032258064514,	0.36681222707423583,	[False, True, False, False, True, True, True, False, False]
0.33116883116883117,	0.33774834437086093,	0.3344262295081967,	0.4425287356321839,	0.48125,	0.46107784431137727,	0.3111111111111111,	0.2616822429906542,	0.2842639593908629,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3813953488372093,	0.35268817204301073,	0.36648044692737425,	[True, False, False, True, False, True, True, False, True]
0.4861111111111111,	0.46357615894039733,	0.4745762711864407,	0.3305439330543933,	0.49375,	0.3959899749373434,	0.32653061224489793,	0.14953271028037382,	0.20512820512820515,	0.0,	0.0,	0,	0.37844036697247707,	0.3548387096774194,	0.3662597114317425,	[False, True, True, False, False, True, False, False, False]
0.45714285714285713,	0.423841059602649,	0.43986254295532645,	0.3539325842696629,	0.39375,	0.3727810650887574,	0.2909090909090909,	0.29906542056074764,	0.2949308755760369,	0.5,	0.14893617021276595,	0.22950819672131148,	0.3755656108597285,	0.35698924731182796,	0.3660418963616318,	[False, True, True, True, True, False, True, True, True]
0.5,	0.4768211920529801,	0.488135593220339,	0.3067226890756303,	0.45625,	0.36683417085427134,	0.32142857142857145,	0.2523364485981308,	0.28272251308900526,	0.0,	0.0,	0,	0.36210526315789476,	0.36989247311827955,	0.36595744680851067,	[False, True, True, False, True, True, False, False, True]
0.3386243386243386,	0.423841059602649,	0.3764705882352941,	0.39622641509433965,	0.39375,	0.39498432601880884,	0.38961038961038963,	0.2803738317757009,	0.3260869565217392,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3767123287671233,	0.3548387096774194,	0.36544850498338866,	[False, False, False, True, True, False, True, True, False]
0.463855421686747,	0.5099337748344371,	0.48580441640378547,	0.314410480349345,	0.45,	0.3701799485861183,	0.3333333333333333,	0.18691588785046728,	0.23952095808383234,	0.0,	0.0,	0,	0.3673913043478261,	0.3634408602150538,	0.36540540540540534,	[True, True, False, False, True, True, False, True, False]
0.5070422535211268,	0.4768211920529801,	0.49146757679180886,	0.31601731601731603,	0.45625,	0.37340153452685426,	0.3076923076923077,	0.22429906542056074,	0.2594594594594595,	0.0,	0.0,	0,	0.3673913043478261,	0.3634408602150538,	0.36540540540540534,	[True, True, True, False, True, True, True, False, True]
